stock_code,center_date,trading_days_count,avg_daily_return,cumulative_return,win_rate,volume_change_rate,max_daily_return,min_daily_return,volatility,index_name,index_code,effective_date,window_type,window_dates
601699.SH,2023-04-30,8,0.4702467306787916,3.061016257397431,37.5,-14.446867692908993,4.2594790866559595,-3.8772872593701213,3.0047412559142113,沪深300,000300.SH,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
601872.SH,2023-04-30,8,-2.0630488605231707,-13.674388674388672,12.5,66.47358256705517,0.17047391749061003,-5.105513955071494,1.8867881448900046,沪深300,000300.SH,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
688223.SH,2023-06-12,11,1.421407579863408,14.326155957793606,45.45454545454545,-15.096611276474192,9.157347891168444,-2.143976251339985,4.125532176647777,沪深300,000300.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
000617.SZ,2023-06-12,11,-0.18224231884195757,-2.0890455673064356,45.45454545454545,-2.199481967323802,5.168319597709181,-3.6689767631471693,2.5321573545118556,沪深300,000300.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
601607.SH,2023-06-12,11,-0.947790964856442,-9.255898366606164,27.27272727272727,-29.13154962136234,2.106741573033677,-5.043558000916981,2.02916981441438,沪深300,000300.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
000983.SZ,2023-06-12,11,1.136374515000177,11.850865512649778,72.72727272727273,24.162537959575413,3.830911492734468,-1.1124845488257096,1.510296716880545,沪深300,000300.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
600875.SH,2023-06-12,11,0.26217792314882304,2.1949338553716613,36.36363636363637,13.714787707470055,4.908878934773253,-4.631529577299642,3.168148323218906,沪深300,000300.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
600754.SH,2023-06-12,11,0.154658999419034,1.4310123878684466,54.54545454545454,-34.633489114218165,2.8263214670981585,-1.6379493724739347,1.669230316383474,沪深300,000300.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
600732.SH,2023-06-12,11,2.5335126226235127,27.71411338962604,72.72727272727273,16.591646639527834,10.162846803377557,-1.9773266543633206,3.6418066788727046,沪深300,000300.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
601699.SH,2023-06-12,11,-0.11153865076671932,-1.1524642397125362,54.54545454545454,-36.792848481533134,1.1010942123735878,-1.6856584181781376,0.9765646491530281,沪深300,000300.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
601872.SH,2023-06-12,11,0.7277555072368824,7.289204097714763,54.54545454545454,2.9824505010544344,5.183413078149912,-2.365356622998538,2.215218656796321,沪深300,000300.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
688183.SH,2025-07-31,11,0.19419874820957755,1.199090345255338,36.36363636363637,-18.299053298801383,8.004977187888862,-5.483870967741922,4.120776482585808,科创50,000688.SH,2025-09-15,cutoff_date,2025-07-24 to 2025-08-07
688183.SH,2025-09-15,11,1.238367216170265,11.622125543816031,45.45454545454545,-49.655352547213916,13.851481338976534,-4.7607209446861365,5.569533637393042,科创50,000688.SH,2025-09-15,effective_date,2025-09-08 to 2025-09-22
688608.SH,2025-04-30,8,1.439176400677251,10.082922114259564,50.0,-9.10379454901442,6.197216890595025,-3.5542625853781873,3.686003891037105,科创50,000688.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
688608.SH,2025-06-16,11,-1.1298722651079718,-11.06361192883657,36.36363636363637,12.56846915820995,2.9058335154031223,-5.481799880298177,2.7986682292376988,科创50,000688.SH,2025-06-16,effective_date,2025-06-09 to 2025-06-23
688213.SH,2025-01-31,5,0.9815623528332482,3.253147201794837,40.0,26.93169946021243,10.799570700295135,-5.7052498418722175,7.013832540037287,科创50,000688.SH,2025-03-17,cutoff_date,2025-01-24 to 2025-02-07
688578.SH,2025-01-31,5,1.5243830813637504,6.210621062106214,60.0,11.027660947548789,2.5470161409743897,-0.28169014084507005,1.3368050543392624,科创50,000688.SH,2025-03-17,cutoff_date,2025-01-24 to 2025-02-07
688278.SH,2025-01-31,5,0.09729073259120424,0.3775009437523513,40.0,-5.533389243267517,0.9940858185478962,-1.0027234463976242,0.901501148006367,科创50,000688.SH,2025-03-17,cutoff_date,2025-01-24 to 2025-02-07
688213.SH,2025-03-17,11,-0.6842534440993309,-6.916940403566397,45.45454545454545,-47.74279846616681,2.862072465238996,-4.873611643048648,2.566946841901167,科创50,000688.SH,2025-03-17,effective_date,2025-03-10 to 2025-03-24
688578.SH,2025-03-17,11,-0.3161039301207236,-3.3190847372391308,45.45454545454545,-50.64070334870341,3.062330623306231,-3.7637219027705338,2.149637818311912,科创50,000688.SH,2025-03-17,effective_date,2025-03-10 to 2025-03-24
688278.SH,2025-03-17,11,0.05272821914486192,0.3146237100427829,36.36363636363637,-46.2489533585561,3.7336157818085525,-2.579646588417406,2.1814878887033853,科创50,000688.SH,2025-03-17,effective_date,2025-03-10 to 2025-03-24
688617.SH,2024-07-31,11,0.923424073528829,9.35062839810914,45.45454545454545,15.770667532889405,4.616961968536759,-2.3289976229267317,2.397409659257199,科创50,000688.SH,2024-09-18,cutoff_date,2024-07-24 to 2024-08-07
689009.SH,2024-07-31,11,2.77789860223609,30.521773244409587,45.45454545454545,155.16671835978627,10.311671087533147,-1.954732510288082,4.251092289195303,科创50,000688.SH,2024-09-18,cutoff_date,2024-07-24 to 2024-08-07
688617.SH,2024-09-18,9,-0.9117209077970936,-7.304398316156213,44.44444444444444,-36.20263564577234,1.6368680641183797,-5.880987611338395,2.6660983770514974,科创50,000688.SH,2024-09-18,effective_date,2024-09-11 to 2024-09-25
689009.SH,2024-09-18,9,-1.9460434420452297,-15.042434884401501,22.22222222222222,-18.362368100048553,4.062288422478,-7.719401232756084,3.984440773230829,科创50,000688.SH,2024-09-18,effective_date,2024-09-11 to 2024-09-25
688475.SH,2024-04-30,8,2.58276731754271,19.518291297432388,87.5,40.23625352281586,3.299293008641002,1.3227513227513255,0.8347553591072309,科创50,000688.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
688469.SH,2024-04-30,8,0.4886907020302208,3.463203463203457,62.5,8.928786021582912,1.271186440677985,-2.220446049250313e-14,0.5167259287607259,科创50,000688.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
688525.SH,2024-04-30,8,1.855877449280309,13.432504440497329,62.5,-3.8213020465467706,4.735772357723578,-3.1469194312796156,3.0300479240500446,科创50,000688.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
688475.SH,2024-06-17,10,-1.4653956588341404,-12.515458817709623,10.0,-58.37329186956293,1.2944092536491203,-3.35373968591961,1.4372681527064113,科创50,000688.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
688469.SH,2024-06-17,10,-0.15869950812931558,-1.6826923076923128,40.0,81.78947403913577,3.2828282828282873,-5.995203836930452,2.555984546662077,科创50,000688.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
688525.SH,2024-06-17,10,0.3925953399320226,3.0790283954840847,40.0,10.179761664310227,6.557377049180335,-4.80252764612954,3.5316705420110845,科创50,000688.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
688472.SH,2024-01-31,11,-2.0204728457127183,-19.48910698127655,36.36363636363637,50.164879673154196,7.530787631788782,-8.543131473501175,5.226349760082558,科创50,000688.SH,2024-03-11,cutoff_date,2024-01-24 to 2024-02-07
688249.SH,2024-01-31,11,-2.9029628596291364,-26.289926289926278,27.27272727272727,13.190939876836438,3.5626535626535283,-10.397946084724008,4.665595387605104,科创50,000688.SH,2024-03-11,cutoff_date,2024-01-24 to 2024-02-07
688563.SH,2024-01-31,11,-0.14187887609214417,-2.0294888964759505,27.27272727272727,31.327191694723066,7.883253434970738,-5.867803013237694,3.7653212566975465,科创50,000688.SH,2024-03-11,cutoff_date,2024-01-24 to 2024-02-07
688472.SH,2024-03-11,11,0.5936408110777003,5.772005772005762,45.45454545454545,-31.665834905935952,3.9297100911989347,-2.8343402700082065,2.6281490693416996,科创50,000688.SH,2024-03-11,effective_date,2024-03-04 to 2024-03-18
688249.SH,2024-03-11,11,-0.3321824775879711,-3.353454057679406,27.27272727272727,-43.83200960410208,2.0729092208720434,-2.2114720110573582,1.3614041687779905,科创50,000688.SH,2024-03-11,effective_date,2024-03-04 to 2024-03-18
688563.SH,2024-03-11,11,-0.34785862133029033,-3.577443441396899,45.45454545454545,-54.62863886356932,2.64693474846307,-4.056254965605599,1.863583573607044,科创50,000688.SH,2024-03-11,effective_date,2024-03-04 to 2024-03-18
688506.SH,2023-10-31,11,1.421395536892761,14.953846153846161,72.72727272727273,-50.30282511379453,4.878048780487809,-0.7932074628533181,2.0246721222178876,科创50,000688.SH,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
688506.SH,2023-12-11,11,1.8050293933274344,15.07582515611061,36.36363636363637,-27.822442984644592,19.998169503935582,-7.189542483660127,9.661525043751677,科创50,000688.SH,2023-12-11,effective_date,2023-12-04 to 2023-12-18
688072.SH,2023-07-31,11,0.8640039610563898,8.754690582970737,54.54545454545454,-41.63738081087367,4.5080162627107345,-2.11364452959808,2.187552337716089,科创50,000688.SH,2023-09-11,cutoff_date,2023-07-24 to 2023-08-07
688120.SH,2023-07-31,11,0.5778494226816044,5.726122398395428,63.63636363636363,-29.63285625388923,4.930417094129114,-2.664318453792136,2.0939118141329622,科创50,000688.SH,2023-09-11,cutoff_date,2023-07-24 to 2023-08-07
688072.SH,2023-09-11,11,-0.8830689566158568,-8.835638874864603,45.45454545454545,-28.38885219918108,4.004073874545222,-4.620573243517412,2.8870937665217897,科创50,000688.SH,2023-09-11,effective_date,2023-09-04 to 2023-09-18
688120.SH,2023-09-11,11,-1.1065457884024454,-10.75447321125682,27.27272727272727,-9.76621722454838,3.022932001040024,-4.618349329301507,2.337858487768324,科创50,000688.SH,2023-09-11,effective_date,2023-09-04 to 2023-09-18
688114.SH,2023-04-30,8,-0.04269583495203807,-1.179217746643324,62.5,-27.084998667732485,4.044253226797778,-11.327085502718958,5.2859392780483745,科创50,000688.SH,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
688297.SH,2023-04-30,8,-1.0649363964234166,-7.363599466573911,37.5,-31.065376255861032,1.7543505878082843,-3.4208847915579765,2.2488576995423037,科创50,000688.SH,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
688114.SH,2023-06-12,11,-0.46988480800525645,-4.787058435127111,54.54545454545454,-54.72422524357351,1.5740948954351408,-5.040167271926932,2.0594016975274188,科创50,000688.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
688297.SH,2023-06-12,11,0.014048924453278211,-0.015920081192422053,54.54545454545454,-28.065698809830863,2.47223442304072,-4.457622733875944,1.8501452976619281,科创50,000688.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
688385.SH,2023-01-31,7,-0.3711708447184677,-2.3093021577541784,28.57142857142857,-27.816698012741014,2.861590925939672,-2.6556974814173184,2.0508257748703755,科创50,000688.SH,2023-03-13,cutoff_date,2023-01-24 to 2023-02-07
688047.SH,2023-01-31,7,2.609200079705602,15.750326665996583,57.14285714285714,12.613318959180674,12.823164426059975,-4.513016383556135,5.966529158135519,科创50,000688.SH,2023-03-13,cutoff_date,2023-01-24 to 2023-02-07
688349.SH,2023-01-31,7,-0.1549383782119662,-0.9867406722170791,42.857142857142854,26.59851096891661,2.0884520884520974,-2.3418491484185067,1.563444035941918,科创50,000688.SH,2023-03-13,cutoff_date,2023-01-24 to 2023-02-07
688375.SH,2023-01-31,7,1.248248266575791,7.68005674055825,71.42857142857143,-48.76850323883648,2.770420091781678,-1.1041579005482083,1.3342857025415402,科创50,000688.SH,2023-03-13,cutoff_date,2023-01-24 to 2023-02-07
688348.SH,2023-01-31,7,0.0029690780485536195,-0.20634894431879047,42.857142857142854,-19.361370951898806,5.2618980801294235,-4.0186937872954465,3.011795146567132,科创50,000688.SH,2023-03-13,cutoff_date,2023-01-24 to 2023-02-07
688385.SH,2023-03-13,11,-1.0869932071648125,-10.55102706227583,27.27272727272727,-7.460157986892336,1.7830397261251019,-4.534622455232517,2.1883102779715475,科创50,000688.SH,2023-03-13,effective_date,2023-03-06 to 2023-03-20
688047.SH,2023-03-13,11,1.3634525299383682,13.195825049701803,45.45454545454545,34.355945121951216,12.08855472013366,-6.3121272365805225,5.161078892953319,科创50,000688.SH,2023-03-13,effective_date,2023-03-06 to 2023-03-20
688349.SH,2023-03-13,11,-0.9461253110874713,-9.39711293518256,54.54545454545454,-38.15559943478641,1.9162065605716094,-5.75451484542393,2.7865259060743974,科创50,000688.SH,2023-03-13,effective_date,2023-03-06 to 2023-03-20
688375.SH,2023-03-13,11,-1.283117073582455,-12.527236876239767,45.45454545454545,-26.310528653931588,3.153461932544843,-6.460586702029881,3.1775992227060086,科创50,000688.SH,2023-03-13,effective_date,2023-03-06 to 2023-03-20
688348.SH,2023-03-13,11,-1.9949128472097222,-18.49436317898071,18.181818181818183,88.24123451978103,1.9169713189030047,-5.266802563177276,2.531829028924049,科创50,000688.SH,2023-03-13,effective_date,2023-03-06 to 2023-03-20
300476.SZ,2025-07-31,11,2.2978360166118694,23.837209302325558,63.63636363636363,-10.501771481760292,17.514305921687146,-3.010371869466233,5.766086196847701,科创创业50,931643.CSI,2025-09-15,cutoff_date,2025-07-24 to 2025-08-07
688249.SH,2025-07-31,11,-0.25751176575080303,-2.5858225590726813,45.45454545454545,-1.238715408896096,1.3786764705882248,-1.6689219666215616,0.9570425353712513,科创创业50,931643.CSI,2025-09-15,cutoff_date,2025-07-24 to 2025-08-07
300476.SZ,2025-09-15,11,1.6598641143572557,15.347476225310919,36.36363636363637,-34.43269225652371,16.2830701482781,-5.084125822969998,7.24279824362521,科创创业50,931643.CSI,2025-09-15,effective_date,2025-09-08 to 2025-09-22
688249.SH,2025-09-15,11,0.565942336843811,5.6239015817223015,54.54545454545454,8.663047867405215,5.355535553555368,-1.6695957820738294,1.9829762981040149,科创创业50,931643.CSI,2025-09-15,effective_date,2025-09-08 to 2025-09-22
302132.SZ,2025-04-30,8,2.5623827843702682,17.76010148629421,62.5,325.0597949743926,17.237553974024202,-5.320989077969795,7.086601967534392,科创创业50,931643.CSI,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
302132.SZ,2025-06-16,11,0.25768776030215423,1.6472833109911322,36.36363636363637,-47.46051561847098,11.3429259651046,-4.359745419851924,4.669533446397959,科创创业50,931643.CSI,2025-06-16,effective_date,2025-06-09 to 2025-06-23
301308.SZ,2024-10-31,11,-0.298323165743406,-3.4026057930440556,45.45454545454545,-11.976411060362668,3.4782608695652195,-5.345945371452865,3.2206585640421004,科创创业50,931643.CSI,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
301308.SZ,2024-12-16,11,0.5873068218273014,5.751913552453858,45.45454545454545,22.832441149461324,4.70012518493228,-3.7069436850738158,2.433129597583662,科创创业50,931643.CSI,2024-12-16,effective_date,2024-12-09 to 2024-12-23
300502.SZ,2024-07-31,11,-0.8412512924942673,-9.333068283470825,54.54545454545454,-8.477518353971703,5.8671369782481,-9.229098805646041,5.380713336580421,科创创业50,931643.CSI,2024-09-18,cutoff_date,2024-07-24 to 2024-08-07
688169.SH,2024-07-31,11,-0.6431070093972313,-6.820633175864222,36.36363636363637,-9.318193390702179,7.66084723581657,-3.8123415831864738,3.710779529517691,科创创业50,931643.CSI,2024-09-18,cutoff_date,2024-07-24 to 2024-08-07
688188.SH,2024-07-31,11,0.05049680969622879,0.19829320955921936,36.36363636363637,-37.306253813031056,6.6700338701052075,-2.5063187472642245,2.64661407646976,科创创业50,931643.CSI,2024-09-18,cutoff_date,2024-07-24 to 2024-08-07
300502.SZ,2024-09-18,9,1.4891997992331374,11.838574648491985,33.33333333333333,6.897906678923249,10.6012658227848,-2.155836156452129,4.400347291062404,科创创业50,931643.CSI,2024-09-18,effective_date,2024-09-11 to 2024-09-25
688169.SH,2024-09-18,9,-1.0056605852607632,-8.23284273036603,33.33333333333333,155.43234734067818,3.449731980405546,-8.788515353157877,3.712673635279782,科创创业50,931643.CSI,2024-09-18,effective_date,2024-09-11 to 2024-09-25
688188.SH,2024-09-18,9,-0.34741170713003666,-2.9976949994625635,33.33333333333333,5.227807486631009,3.604958763421373,-5.449908657324009,2.700397996224192,科创创业50,931643.CSI,2024-09-18,effective_date,2024-09-11 to 2024-09-25
688506.SH,2024-04-30,8,3.9764258406626083,30.201492537313435,75.0,50.61622719524137,15.640760377602492,-2.448979591836753,5.813540312448448,科创创业50,931643.CSI,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300394.SZ,2024-04-30,8,-1.14500107396055,-8.39241974990329,25.0,10.117312143233148,6.942506279653915,-5.34798534798534,4.8443028621786794,科创创业50,931643.CSI,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
688506.SH,2024-06-17,10,-0.6731488668369392,-6.103491878221967,30.0,-52.73847178291993,2.5134558748857394,-5.235299778654601,2.313074593450971,科创创业50,931643.CSI,2024-06-17,effective_date,2024-06-10 to 2024-06-24
300394.SZ,2024-06-17,10,0.9507081691783726,8.217446270543638,50.0,-18.762435087280238,9.568779155762908,-4.5030425963488945,4.010818954532897,科创创业50,931643.CSI,2024-06-17,effective_date,2024-06-10 to 2024-06-24
688082.SH,2024-01-31,11,-0.3151333570802827,-4.7966867588304485,36.36363636363637,59.95466032734538,9.718378946505425,-11.845279351895854,6.212221341436577,科创创业50,931643.CSI,2024-03-11,cutoff_date,2024-01-24 to 2024-02-07
688047.SH,2024-01-31,11,-1.5342449944172976,-15.368763557483733,45.45454545454545,8.680143495157955,8.034453544196541,-7.945652173913043,5.162794563277414,科创创业50,931643.CSI,2024-03-11,cutoff_date,2024-01-24 to 2024-02-07
688072.SH,2024-01-31,11,0.693658779944467,5.761159773836644,36.36363636363637,45.54153965340113,13.062768276281433,-4.79447217771658,5.533273814266903,科创创业50,931643.CSI,2024-03-11,cutoff_date,2024-01-24 to 2024-02-07
688082.SH,2024-03-11,11,-0.38379166266524933,-3.849793841966276,36.36363636363637,27.501312335958005,2.5164174355780666,-2.5805157632798448,1.3362108234829349,科创创业50,931643.CSI,2024-03-11,effective_date,2024-03-04 to 2024-03-18
688047.SH,2024-03-11,11,0.39775004651132373,3.700771818721549,63.63636363636363,-0.15526255140040357,4.3934681181959645,-4.636871508379892,2.7261418150497074,科创创业50,931643.CSI,2024-03-11,effective_date,2024-03-04 to 2024-03-18
688072.SH,2024-03-11,11,-0.04628546772517117,-0.5519282934761116,45.45454545454545,-0.4944131316127809,1.808083706414365,-2.153210969755448,1.4171116828867756,科创创业50,931643.CSI,2024-03-11,effective_date,2024-03-04 to 2024-03-18
300832.SZ,2023-10-31,11,1.2064917408628162,12.089400609549617,36.36363636363637,-19.012253697509628,7.352433551950299,-2.539790044023027,3.6659546451993985,科创创业50,931643.CSI,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
688472.SH,2023-10-31,11,0.7457132442891147,7.352347095418921,45.45454545454545,-27.010188157527782,4.652282024544796,-2.734107997265889,2.754563226435553,科创创业50,931643.CSI,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
300832.SZ,2023-12-11,11,0.5222440344710721,4.883720930232549,45.45454545454545,-10.612847641695389,6.991988346686084,-4.46995273463876,3.1649801153300707,科创创业50,931643.CSI,2023-12-11,effective_date,2023-12-04 to 2023-12-18
688472.SH,2023-12-11,11,-0.2863329759256616,-2.936726884399754,54.54545454545454,-34.468895563220094,2.1320067513547203,-2.328288707799786,1.580680085867286,科创创业50,931643.CSI,2023-12-11,effective_date,2023-12-04 to 2023-12-18
300308.SZ,2023-07-31,11,0.854734851451434,8.314641503596576,45.45454545454545,10.237930488484558,7.329192546583818,-3.930888788290332,3.461526586717943,科创创业50,931643.CSI,2023-09-11,cutoff_date,2023-07-24 to 2023-08-07
688256.SH,2023-07-31,11,0.1701570934206431,1.5494137353433857,54.54545454545454,-14.041517141109816,2.7644016408061356,-2.6280731500544885,1.899536030870015,科创创业50,931643.CSI,2023-09-11,cutoff_date,2023-07-24 to 2023-08-07
300442.SZ,2023-07-31,11,-0.15729895569089108,-1.9133227287733479,27.27272727272727,19.489994549560063,4.884426944001907,-3.719361300966273,2.836464945998847,科创创业50,931643.CSI,2023-09-11,cutoff_date,2023-07-24 to 2023-08-07
300308.SZ,2023-09-11,11,-1.608937028003735,-15.229573391178608,27.27272727272727,15.915374550688588,3.8149507436739283,-3.933029522488607,2.569834033226016,科创创业50,931643.CSI,2023-09-11,effective_date,2023-09-04 to 2023-09-18
688256.SH,2023-09-11,11,-1.3334722081177142,-13.218699623858143,45.45454545454545,-19.58468426740776,5.847750865051893,-9.199084668192214,4.02156130898633,科创创业50,931643.CSI,2023-09-11,effective_date,2023-09-04 to 2023-09-18
300442.SZ,2023-09-11,11,-0.7925164057772338,-7.7276658445177615,18.181818181818183,-35.543521465522,1.3897290845772625,-3.467463632911183,1.3675482026771564,科创创业50,931643.CSI,2023-09-11,effective_date,2023-09-04 to 2023-09-18
688063.SH,2023-04-30,8,-0.5510407472609603,-6.4325096998162135,25.0,-17.587377358675127,19.52025280091927,-11.5295078619563,9.882048103769309,科创创业50,931643.CSI,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
688032.SH,2023-04-30,8,-1.8244280733485265,-14.807718722421438,12.5,-2.7157040973290414,20.779858977432262,-10.298878011233104,10.51789226475697,科创创业50,931643.CSI,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
688063.SH,2023-06-12,11,0.7231839218569824,7.100873709293087,45.45454545454545,-2.9587062393227836,6.986568457539,-1.8003706645485784,2.820058857220037,科创创业50,931643.CSI,2023-06-12,effective_date,2023-06-05 to 2023-06-19
688032.SH,2023-06-12,11,1.3665118002883347,13.288560524892423,63.63636363636363,-20.135257813214736,12.588003920538625,-5.475658372709669,5.054736782660038,科创创业50,931643.CSI,2023-06-12,effective_date,2023-06-05 to 2023-06-19
688271.SH,2023-01-31,7,-0.18480047512254658,-1.2779273547449899,42.857142857142854,42.0861147141637,3.0610188508652048,-4.571633699169608,2.639154066844349,科创创业50,931643.CSI,2023-03-13,cutoff_date,2023-01-24 to 2023-02-07
688041.SH,2023-01-31,7,2.0030456542640116,12.443054792741082,71.42857142857143,27.560906977737254,4.553828320672304,-2.7119478394435625,2.654036205383047,科创创业50,931643.CSI,2023-03-13,cutoff_date,2023-01-24 to 2023-02-07
688114.SH,2023-01-31,7,-0.6636167913798489,-4.132021041914136,28.57142857142857,-25.508216509835123,2.6524962043404487,-4.997454607161034,2.9724732351176626,科创创业50,931643.CSI,2023-03-13,cutoff_date,2023-01-24 to 2023-02-07
688271.SH,2023-03-13,11,-0.9619918649369674,-9.376746869909658,36.36363636363637,67.03078639718001,1.8744720339871401,-3.9911281548846156,1.9756380683027022,科创创业50,931643.CSI,2023-03-13,effective_date,2023-03-06 to 2023-03-20
688041.SH,2023-03-13,11,0.9497388432030693,9.133846257211298,45.45454545454545,54.61709294564186,8.48038034600711,-5.683685643155323,4.026054323379962,科创创业50,931643.CSI,2023-03-13,effective_date,2023-03-06 to 2023-03-20
688114.SH,2023-03-13,11,-1.5050074512822453,-14.194422927962824,27.27272727272727,-1.5896784219770588,0.5378612107150404,-3.807825448442248,1.7611394554359865,科创创业50,931643.CSI,2023-03-13,effective_date,2023-03-06 to 2023-03-20
688449.SH,2025-07-31,11,0.5320104429944716,5.349500713266764,54.54545454545454,-2.6124193649401994,2.475478748248494,-1.3911060433295264,1.4584363503390376,科创芯片,000685.SH,2025-09-15,cutoff_date,2025-07-24 to 2025-08-07
688605.SH,2025-07-31,11,0.029891585412159527,0.2635914332784095,36.36363636363637,47.41189212395596,1.2690355329949332,-1.0874938210578389,0.8904625369740473,科创芯片,000685.SH,2025-09-15,cutoff_date,2025-07-24 to 2025-08-07
688449.SH,2025-09-15,11,2.16796590772796,22.844827586206872,54.54545454545454,117.95202221559285,9.425993472835458,-2.6939655172413923,4.5301399100069695,科创芯片,000685.SH,2025-09-15,effective_date,2025-09-08 to 2025-09-22
688605.SH,2025-09-15,11,0.510082022737226,5.016669312589306,45.45454545454545,10.884671299198434,3.5548172757475127,-3.0481028734719806,2.0808931166899582,科创芯片,000685.SH,2025-09-15,effective_date,2025-09-08 to 2025-09-22
688141.SH,2025-04-30,8,-0.2114899155455359,-1.8592677345537711,37.5,-28.943542021519676,5.175038051750369,-5.9816828849456165,3.6127049957258444,科创芯片,000685.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
688549.SH,2025-04-30,8,-0.1822116435971473,-1.5078821110349527,37.5,24.504870087749797,5.011053795136333,-4.369274136715995,2.850151387685216,科创芯片,000685.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
688141.SH,2025-06-16,11,-0.6139883376758448,-6.050156739811907,27.27272727272727,-11.700270678900072,1.9940179461615193,-2.5705329153605017,1.3437645703590941,科创芯片,000685.SH,2025-06-16,effective_date,2025-06-09 to 2025-06-23
688549.SH,2025-06-16,11,-0.03580343312277745,-0.46573519627410853,18.181818181818183,-27.517220605807836,3.114421123899813,-1.5968063872255467,1.5620619980965371,科创芯片,000685.SH,2025-06-16,effective_date,2025-06-09 to 2025-06-23
688332.SH,2025-01-31,5,-2.0711285061664086,-8.20312500000001,20.0,44.40508211419449,1.8947368421052602,-6.338028169014088,3.4578031366209947,科创芯片,000685.SH,2025-03-17,cutoff_date,2025-01-24 to 2025-02-07
688332.SH,2025-03-17,11,0.40123643921073493,3.6036796354122824,54.54545454545454,-10.403706732580464,3.8390301397541737,-6.500039298907511,3.19347303275015,科创芯片,000685.SH,2025-03-17,effective_date,2025-03-10 to 2025-03-24
688018.SH,2024-10-31,11,-0.36836635731352435,-3.9149888143176437,36.36363636363637,-14.811817332003297,5.228758169934622,-4.132165605095539,2.6025023081907652,科创芯片,000685.SH,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
688709.SH,2024-10-31,11,0.4940252348305373,4.250457038391198,63.63636363636363,1.8234269603015107,4.44225074037512,-7.825295723384896,4.0936107848983365,科创芯片,000685.SH,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
688584.SH,2024-10-31,11,-0.08272728944886727,-1.2034383954155015,54.54545454545454,35.220255026443596,3.760789149198529,-4.964114832535871,2.901716630553649,科创芯片,000685.SH,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
688018.SH,2024-12-16,11,5.362719163330387,60.411171975383795,63.63636363636363,-16.913339373597193,20.07844728477717,-10.287443267776109,11.084436968074904,科创芯片,000685.SH,2024-12-16,effective_date,2024-12-09 to 2024-12-23
688709.SH,2024-12-16,11,0.6053251038793217,3.647320012686328,36.36363636363637,-46.05383697098189,13.891531874405306,-9.23335198656966,7.511034078998089,科创芯片,000685.SH,2024-12-16,effective_date,2024-12-09 to 2024-12-23
688584.SH,2024-12-16,11,-0.6906257943583194,-7.139669790272207,27.27272727272727,-14.78824100219277,5.166586190246258,-4.748982360922682,3.245762889298003,科创芯片,000685.SH,2024-12-16,effective_date,2024-12-09 to 2024-12-23
688279.SH,2024-07-31,11,-0.3496878185264508,-4.075380616412927,27.27272727272727,-53.41829519156596,5.941957697983269,-6.447274031563843,3.815982114975951,科创芯片,000685.SH,2024-09-18,cutoff_date,2024-07-24 to 2024-08-07
688123.SH,2024-07-31,11,-1.484270661101522,-14.385150812064962,36.36363636363637,-53.68599448347289,2.973081558858981,-6.044939351759792,3.5237996689332447,科创芯片,000685.SH,2024-09-18,cutoff_date,2024-07-24 to 2024-08-07
688279.SH,2024-09-18,9,0.10320941215709312,0.7348029392117539,55.55555555555556,50.074132648018185,2.6068821689259725,-2.4759793052475887,1.6304998463781843,科创芯片,000685.SH,2024-09-18,effective_date,2024-09-11 to 2024-09-25
