tradedate,tradecode,tradename,windhy,mv,weight,tradestatus,changepctbefore,changepctafter,index_name,index_code
2025-06-16 00:00:00,002791.SZ,坚朗五金,工业,76.58071681320001,,纳入,-2.959641255605383,-3.209302325581398,中证1000,000852.SH
2025-06-16 00:00:00,301556.SZ,托普云农,信息技术,75.037872,,纳入,3.201970443349756,-5.178326474622774,中证1000,000852.SH
2025-06-16 00:00:00,300401.SZ,花园生物,医疗保健,74.455023114,,纳入,-6.035665294924564,-1.5850144092219187,中证1000,000852.SH
2025-06-16 00:00:00,301631.SZ,壹连科技,信息技术,72.71115693200001,,纳入,-0.2508202233250434,-4.654354878961831,中证1000,000852.SH
2025-06-16 00:00:00,002897.SZ,意华股份,工业,72.1476769728,,纳入,-4.642215952808416,-0.3247631935047401,中证1000,000852.SH
2025-06-16 00:00:00,603516.SH,淳中科技,信息技术,71.0886745638,,纳入,-2.707182320441992,-4.132465326917623,中证1000,000852.SH
2025-05-12 00:00:00,301377.SZ,鼎泰高科,工业,114.226,,纳入,5.013192612137196,0.8714596949891185,中证1000,000852.SH
2025-05-12 00:00:00,603227.SH,雪峰科技,材料,104.4900371775,,纳入,0.5154639175257936,-5.25773195876289,中证1000,000852.SH
2025-05-12 00:00:00,301215.SZ,中汽股份,工业,78.94728,,纳入,7.567567567567579,2.6755852842809125,中证1000,000852.SH
2025-05-12 00:00:00,601089.SH,福元医药,医疗保健,76.224,,纳入,1.1464968152866462,1.2476606363069245,中证1000,000852.SH
2025-05-12 00:00:00,000589.SZ,贵州轮胎,可选消费,72.00833446519998,,纳入,6.192660550458706,-0.6521739130434745,中证1000,000852.SH
2025-04-14 00:00:00,301004.SZ,嘉益股份,可选消费,89.88849222,,纳入,15.079787234042552,2.932551319648113,中证1000,000852.SH
2025-03-17 00:00:00,300360.SZ,炬华科技,工业,93.582056932,,纳入,3.8812785388127935,-4.255319148936154,中证1000,000852.SH
2024-12-16 00:00:00,688347.SH,华虹公司,信息技术,831.71301246,,纳入,-2.1035598705501646,-2.62741999209799,中证1000,000852.SH
2024-12-16 00:00:00,688702.SH,盛科通信-U,信息技术,321.235,,纳入,8.78922521521799,29.220779220779235,中证1000,000852.SH
2024-12-16 00:00:00,600171.SH,上海贝岭,信息技术,290.3749849088,,纳入,7.506561679790025,3.7142857142857135,中证1000,000852.SH
2024-12-16 00:00:00,600548.SH,深高速,工业,272.3782137174,,纳入,0.7258064516129092,2.5619834710743694,中证1000,000852.SH
2024-12-16 00:00:00,301536.SZ,星宸科技,信息技术,225.68816,,纳入,15.046147241897412,27.836098882492365,中证1000,000852.SH
2024-12-16 00:00:00,600827.SH,百联股份,可选消费,220.88001288460003,,纳入,10.142348754448394,-7.937806873977093,中证1000,000852.SH
2024-12-16 00:00:00,603662.SH,柯力传感,信息技术,207.582996962,,纳入,1.2084592145015227,-6.967741935483874,中证1000,000852.SH
2024-12-16 00:00:00,300296.SZ,利亚德,信息技术,207.41047323,,纳入,36.439267886855234,-1.985111662531025,中证1000,000852.SH
2024-12-16 00:00:00,000099.SZ,中信海直,工业,206.4324334557,,纳入,0.2259887005649608,-4.001482030381609,中证1000,000852.SH
2024-12-16 00:00:00,688582.SH,芯动联科,信息技术,206.39241728,,纳入,2.9576338928857027,-2.5747822794396025,中证1000,000852.SH
2024-12-16 00:00:00,002936.SZ,郑州银行,金融,202.7536372834,,纳入,0.0,-4.910714285714302,中证1000,000852.SH
2024-12-16 00:00:00,001389.SZ,广合科技,信息技术,197.4505395,,纳入,10.128083491461105,22.814498933901927,中证1000,000852.SH
2024-12-16 00:00:00,300776.SZ,帝尔激光,信息技术,186.245947118,,纳入,-3.5224218418446585,-7.385962434684368,中证1000,000852.SH
2024-12-16 00:00:00,300779.SZ,惠城环保,工业,182.31972774,,纳入,6.921131294550453,-1.9371727748691003,中证1000,000852.SH
2024-12-16 00:00:00,002506.SZ,协鑫集成,工业,175.50949281,,纳入,-1.6393442622950838,-6.514657980456018,中证1000,000852.SH
2024-12-16 00:00:00,300253.SZ,卫宁健康,信息技术,172.94311939029998,,纳入,-1.7391304347826209,-0.3773584905660376,中证1000,000852.SH
2024-12-16 00:00:00,301029.SZ,怡合达,信息技术,172.50313766399998,,纳入,1.0776662950575888,-7.592722183344991,中证1000,000852.SH
2024-12-16 00:00:00,300088.SZ,长信科技,信息技术,169.88078820200002,,纳入,-1.0014306151645225,-0.5617977528090012,中证1000,000852.SH
2024-12-16 00:00:00,301297.SZ,富乐德,信息技术,168.822771,,纳入,6.26198083067091,3.0582922824302194,中证1000,000852.SH
