code1,code2,name1,name2,beta,score,half_life,p_value,correlation,data_points
513130.OF,513890.OF,华泰柏瑞恒生科技ETF,摩根恒生科技ETF,-0.0967,98.7848,inf,0.0122,0.9992,240
512480.OF,588150.OF,国联安中证全指半导体ETF,南方上证科创板50成份ETF,-0.4023,98.7821,inf,0.0122,0.9962,240
159929.OF,512010.OF,汇添富中证医药卫生ETF,易方达沪深300医药ETF,-3.0568,98.7783,inf,0.0122,0.9970,240
512760.OF,588280.OF,国泰CES半导体芯片ETF,华安上证科创板50ETF,-0.5656,98.7733,inf,0.0123,0.9966,240
159560.OF,159665.OF,景顺长城中证芯片产业ETF,工银瑞信国证半导体芯片ETF,1.2317,98.7670,inf,0.0123,0.9990,240
113679.SH,127054.SZ,芯能转债,双箭转债,1.0161,98.7560,inf,0.0124,0.9416,240
159300.OF,561230.OF,富国沪深300ETF,工银中证A50ETF,0.0957,98.7399,inf,0.0126,0.9930,240
159919.OF,512090.OF,嘉实沪深300ETF,易方达MSCI中国A股国际通ETF,0.3456,98.7026,inf,0.0130,0.9990,240
512480.OF,588180.OF,国联安中证全指半导体ETF,国联安上证科创板50ETF,-0.7027,98.6559,inf,0.0134,0.9961,240
113067.SH,128135.SZ,燃23转债,洽洽转债,0.9874,98.6389,inf,0.0136,0.8635,240
159513.OF,159941.OF,大成纳斯达克100ETF,广发纳斯达克100ETF,0.6763,98.6144,inf,0.0139,0.9944,240
513660.OF,513900.OF,华夏沪港通恒生ETF,华安CES港股通精选100ETF,-0.0204,98.6046,inf,0.0140,0.9958,240
159545.OF,513530.OF,易方达恒生红利低波ETF,华泰柏瑞中证港股通高股息投资ETF,1.5287,98.6028,inf,0.0140,0.9927,240
159506.OF,159892.OF,富国恒生港股通创新药及医疗保健ETF,华夏恒生生物科技ETF,0.1924,98.5942,inf,0.0141,0.9996,239
512560.OF,512660.OF,易方达中证军工ETF,国泰中证军工ETF,-0.1788,98.5898,inf,0.0141,0.9994,240
159656.OF,563000.OF,万家沪深300成长ETF,易方达MSCI中国A50互联互通ETF,1.1013,98.5731,inf,0.0143,0.9958,240
159307.OF,515180.OF,博时中证红利低波动100ETF,易方达中证红利ETF,4.4537,98.5524,inf,0.0145,0.9880,240
159513.OF,513870.OF,大成纳斯达克100ETF,富国纳斯达克100ETF,1.3894,98.5215,inf,0.0148,0.9974,240
123113.SZ,123179.SZ,仙乐转债,立高转债,0.9972,98.5174,99.6210,0.0167,0.9523,240
159781.OF,588330.OF,易方达中证科创创业50ETF,华宝中证科创创业50ETF,0.9604,98.4989,inf,0.0150,0.9999,240
159922.OF,510500.OF,嘉实中证500ETF,南方中证500ETF,2.0076,98.4951,inf,0.0150,0.9965,240
588290.OF,588890.OF,华安上证科创板芯片ETF,南方上证科创板芯片ETF,1.2551,98.4720,inf,0.0153,0.9999,240
515390.OF,515800.OF,华安沪深300ETF,汇添富中证800ETF,0.5333,98.4673,inf,0.0153,0.9991,240
159919.OF,562890.OF,嘉实沪深300ETF,嘉实中证A50ETF,0.1136,98.4570,inf,0.0154,0.9934,240
510350.OF,562890.OF,工银沪深300ETF,嘉实中证A50ETF,0.1152,98.4526,inf,0.0155,0.9933,240
159958.OF,159971.OF,工银创业板ETF,富国创业板ETF,1.3617,98.4484,inf,0.0155,0.9999,240
113067.SH,127016.SZ,燃23转债,鲁泰转债,0.9828,98.4480,inf,0.0155,0.9276,240
515130.OF,561230.OF,博时沪深300ETF,工银中证A50ETF,0.5514,98.3991,inf,0.0160,0.9918,239
159652.OF,159690.OF,汇添富中证细分有色金属产业主题ETF,招商中证有色金属矿业主题ETF,1.1003,98.3890,inf,0.0161,0.9997,240
512480.OF,588280.OF,国联安中证全指半导体ETF,华安上证科创板50ETF,-0.3030,98.3739,inf,0.0163,0.9962,240
512760.OF,588000.OF,国泰CES半导体芯片ETF,华夏上证科创板50ETF,0.7021,98.3664,inf,0.0163,0.9969,240
512910.OF,563000.OF,广发中证A100ETF,易方达MSCI中国A50互联互通ETF,-0.2617,98.3602,inf,0.0164,0.9964,240
159919.OF,561230.OF,嘉实沪深300ETF,工银中证A50ETF,0.0952,98.3187,inf,0.0168,0.9933,240
159835.OF,159858.OF,建信中证创新药ETF,南方中证创新药ETF,0.9764,98.3187,inf,0.0168,0.9998,240
159601.OF,512910.OF,华夏MSCI中国A50互联互通ETF,广发中证A100ETF,-0.1060,98.3182,inf,0.0168,0.9964,240
159741.OF,513180.OF,嘉实恒生科技ETF,华夏恒生科技ETF,0.9471,98.3063,inf,0.0169,0.9995,240
511180.OF,127038.SZ,海富通上证投资级可转债ETF,国微转债,1.9486,98.2864,inf,0.0171,0.9628,240
560380.OF,561230.OF,南方中证A100ETF,工银中证A50ETF,1.3446,98.2809,inf,0.0172,0.9970,204
511380.OF,111018.SH,博时中证可转债及可交换债券ETF,华康转债,1.9209,98.2746,inf,0.0173,0.9814,240
561300.OF,563080.OF,国泰沪深300增强策略ETF,易方达中证A50ETF,-0.7482,98.2484,inf,0.0175,0.9916,240
159337.OF,560610.OF,东财中证500ETF,招商中证A500ETF,0.0009,98.2461,inf,0.0175,0.9955,240
159925.OF,515310.OF,南方沪深300ETF,汇添富沪深300ETF,0.1262,98.2259,inf,0.0177,0.9998,240
111000.SH,127067.SZ,起帆转债,恒逸转2,0.9771,98.2196,inf,0.0178,0.9433,240
159919.OF,515800.OF,嘉实沪深300ETF,汇添富中证800ETF,0.0417,98.2195,inf,0.0178,0.9991,240
159337.OF,563220.OF,东财中证500ETF,富国中证A500ETF,0.1741,98.2053,inf,0.0179,0.9956,240
510350.OF,563080.OF,工银沪深300ETF,易方达中证A50ETF,0.1194,98.2020,inf,0.0180,0.9929,240
510720.OF,517180.OF,国泰上证国有企业红利ETF,南方富时中国国企开放共赢ETF,-5.3078,98.2013,inf,0.0180,0.8544,240
159781.OF,588350.OF,易方达中证科创创业50ETF,鹏扬中证科创创业50ETF,0.2050,98.2005,inf,0.0180,0.9999,240
159601.OF,560380.OF,华夏MSCI中国A50互联互通ETF,南方中证A100ETF,0.0746,98.1941,inf,0.0181,0.9967,204
159337.OF,159922.OF,东财中证500ETF,嘉实中证500ETF,2.8130,98.1843,inf,0.0182,0.9958,240
159941.OF,513850.OF,广发纳斯达克100ETF,易方达MSCI美国50ETF,1.7415,98.1772,inf,0.0182,0.9885,240
159665.OF,588100.OF,工银瑞信国证半导体芯片ETF,嘉实上证科创板新一代信息技术ETF,1.1684,98.1662,inf,0.0183,0.9975,240
110076.SH,113679.SH,华海转债,芯能转债,0.9962,98.1509,99.9620,0.0187,0.9584,240
515390.OF,562890.OF,华安沪深300ETF,嘉实中证A50ETF,1.0696,98.1322,inf,0.0187,0.9933,240
563080.OF,563520.OF,易方达中证A50ETF,永赢沪深300ETF,0.2147,98.1212,inf,0.0188,0.9935,233
159333.OF,513530.OF,万家中证港股通央企红利ETF,华泰柏瑞中证港股通高股息投资ETF,1.5907,98.1165,inf,0.0188,0.9879,240
113633.SH,118022.SH,科沃转债,锂科转债,0.9875,98.1097,inf,0.0189,0.9654,240
512480.OF,588000.OF,国联安中证全指半导体ETF,华夏上证科创板50ETF,1.0435,98.0881,inf,0.0191,0.9964,240
515330.OF,515800.OF,天弘沪深300ETF,汇添富中证800ETF,0.5764,98.0841,inf,0.0192,0.9991,240
515800.OF,563520.OF,汇添富中证800ETF,永赢沪深300ETF,0.7082,98.0712,inf,0.0193,0.9989,233
159898.OF,512170.OF,招商中证全指医疗器械ETF,华宝中证医疗ETF,1.7316,98.0712,inf,0.0193,0.9864,240
159330.OF,159596.OF,东财沪深300ETF,华宝中证A50ETF,-2.5297,98.0621,inf,0.0194,0.9927,240
512660.OF,512680.OF,国泰中证军工ETF,广发中证军工ETF,1.1546,98.0440,inf,0.0196,0.9998,240
561930.OF,562890.OF,招商沪深300ETF,嘉实中证A50ETF,0.6463,98.0379,inf,0.0196,0.9926,240
510500.OF,560510.OF,南方中证500ETF,泰康中证A500ETF,-0.0133,98.0353,inf,0.0196,0.9959,240
159330.OF,560350.OF,东财沪深300ETF,摩根中证A50ETF,0.6299,98.0279,inf,0.0197,0.9921,240
123114.SZ,123178.SZ,三角转债,花园转债,1.0111,98.0212,inf,0.0198,0.8846,240
511380.OF,111009.SH,博时中证可转债及可交换债券ETF,盛泰转债,1.8747,98.0011,inf,0.0200,0.9753,240
510310.OF,512090.OF,易方达沪深300ETF,易方达MSCI中国A股国际通ETF,0.3634,97.9782,inf,0.0202,0.9990,240
159806.OF,515700.OF,国泰中证新能源汽车ETF,平安中证新能源汽车产业ETF,-0.9261,97.9743,inf,0.0203,0.9999,240
513230.OF,513590.OF,华夏中证港股通消费主题ETF,鹏华中证港股通消费主题ETF,0.7797,97.9698,inf,0.0203,0.9977,240
560360.OF,562930.OF,万家中证软件服务ETF,易方达中证软件服务ETF,-0.3454,97.9634,inf,0.0204,0.9996,240
515330.OF,562890.OF,天弘沪深300ETF,嘉实中证A50ETF,1.1333,97.9089,inf,0.0209,0.9932,240
515100.OF,515180.OF,景顺长城中证红利低波动100ETF,易方达中证红利ETF,0.6872,97.9078,inf,0.0209,0.9899,240
510300.OF,561230.OF,华泰柏瑞沪深300ETF,工银中证A50ETF,0.0973,97.8747,inf,0.0213,0.9935,240
159300.OF,159592.OF,富国沪深300ETF,银华中证A50ETF,0.1070,97.8721,inf,0.0213,0.9921,240
561300.OF,562890.OF,国泰沪深300增强策略ETF,嘉实中证A50ETF,-0.7152,97.8559,inf,0.0214,0.9923,240
123113.SZ,127031.SZ,仙乐转债,洋丰转债,1.0049,97.8413,inf,0.0216,0.9554,240
159560.OF,516350.OF,景顺长城中证芯片产业ETF,易方达中证芯片产业ETF,-0.0847,97.7901,inf,0.0221,0.9997,239
159358.OF,512020.OF,大成中证A500ETF,鹏华中证A500ETF,0.9469,97.7845,inf,0.0222,0.9998,223
516060.OF,516080.OF,工银中证创新药ETF,易方达中证创新药产业ETF,0.8087,97.7776,inf,0.0222,0.9996,240
159641.OF,561190.OF,招商中证上海环交所碳中和ETF,富国中证上海环交所碳中和ETF,1.1928,97.7767,inf,0.0222,0.9996,240
512680.OF,512810.OF,广发中证军工ETF,华宝中证军工ETF,-2.3772,97.7622,inf,0.0224,0.9993,240
561230.OF,563520.OF,工银中证A50ETF,永赢沪深300ETF,0.2934,97.7565,inf,0.0224,0.9937,233
159611.OF,561170.OF,广发中证全指电力公用事业ETF,富国中证绿色电力ETF,-0.0414,97.7508,inf,0.0225,0.9967,240
512760.OF,588150.OF,国泰CES半导体芯片ETF,南方上证科创板50成份ETF,-0.6617,97.7500,inf,0.0225,0.9966,240
588050.OF,588080.OF,工银上证科创板50ETF,易方达上证科创板50ETF,0.9552,97.7392,inf,0.0226,0.9999,240
510180.OF,561230.OF,华安上证180ETF,工银中证A50ETF,0.1081,97.7246,inf,0.0228,0.9910,240
512480.OF,588080.OF,国联安中证全指半导体ETF,易方达上证科创板50ETF,0.9190,97.7239,inf,0.0228,0.9962,240
516640.OF,588000.OF,富国中证芯片产业ETF,华夏上证科创板50ETF,-0.1401,97.7134,inf,0.0229,0.9964,240
159876.OF,159880.OF,华宝中证有色金属ETF,鹏华国证有色金属行业ETF,-0.2077,97.6761,inf,0.0232,0.9997,240
159830.OF,159934.OF,天弘上海金ETF,易方达黄金ETF,1.0019,97.6703,inf,0.0233,1.0000,240
512480.OF,588060.OF,国联安中证全指半导体ETF,广发上证科创板50ETF,-0.7495,97.6535,inf,0.0235,0.9962,240
159665.OF,516640.OF,工银瑞信国证半导体芯片ETF,富国中证芯片产业ETF,-0.4053,97.6533,inf,0.0235,0.9994,240
159526.OF,159551.OF,嘉实中证机器人ETF,国泰中证机器人ETF,0.5936,97.6364,inf,0.0236,0.9997,240
159625.OF,561560.OF,嘉实国证绿色电力ETF,华泰柏瑞中证全指电力公用事业ETF,1.2247,97.6354,inf,0.0236,0.9955,240
159526.OF,159770.OF,嘉实中证机器人ETF,天弘中证机器人ETF,-0.1334,97.6352,inf,0.0236,0.9997,240
516920.OF,588280.OF,汇添富中证芯片产业ETF,华安上证科创板50ETF,1.0376,97.6199,inf,0.0238,0.9958,240
510180.OF,512090.OF,华安上证180ETF,易方达MSCI中国A股国际通ETF,0.3916,97.6068,inf,0.0239,0.9981,240
159526.OF,562360.OF,嘉实中证机器人ETF,银华中证机器人ETF,0.0194,97.6066,inf,0.0239,0.9997,240
515130.OF,563330.OF,博时沪深300ETF,华泰柏瑞中证A股ETF,4.6426,97.5912,inf,0.0241,0.9929,239
510350.OF,561230.OF,工银沪深300ETF,工银中证A50ETF,0.0966,97.5647,inf,0.0244,0.9933,240
159937.OF,518680.OF,博时黄金ETF,富国上海金ETF,1.0220,97.5554,inf,0.0244,1.0000,240
159761.OF,562910.OF,国泰中证新材料主题ETF,易方达中证装备产业ETF,0.6537,97.5350,inf,0.0247,0.9952,240
512480.OF,512760.OF,国联安中证全指半导体ETF,国泰CES半导体芯片ETF,1.3785,97.5230,inf,0.0248,0.9993,240
516020.OF,516120.OF,华宝化工ETF,富国中证细分化工产业主题ETF,0.9680,97.5201,inf,0.0248,0.9997,240
159337.OF,560530.OF,东财中证500ETF,摩根中证A500ETF,0.0955,97.5189,inf,0.0248,0.9956,240
113682.SH,123114.SZ,益丰转债,三角转债,1.0043,97.5013,98.9311,0.0303,0.8951,240
516640.OF,588080.OF,富国中证芯片产业ETF,易方达上证科创板50ETF,-0.0040,97.4978,inf,0.0250,0.9960,240
159748.OF,517120.OF,富国中证沪港深创新药产业ETF,华泰柏瑞中证沪港深创新药ETF,1.2178,97.4970,inf,0.0250,0.9996,240
159779.OF,561600.OF,招商中证消费电子主题ETF,平安中证消费电子主题ETF,0.8056,97.4897,inf,0.0251,0.9998,240
159602.OF,159656.OF,南方MSCI中国A50互联互通ETF,万家沪深300成长ETF,0.6786,97.4782,inf,0.0252,0.9956,240
159330.OF,159362.OF,东财沪深300ETF,工银中证A500ETF,0.3257,97.4772,inf,0.0252,0.9980,223
510350.OF,515800.OF,工银沪深300ETF,汇添富中证800ETF,0.0424,97.4755,inf,0.0252,0.9990,240
159592.OF,510180.OF,银华中证A50ETF,华安上证180ETF,7.4413,97.4571,inf,0.0254,0.9903,240
515130.OF,563350.OF,博时沪深300ETF,华泰柏瑞中证A50ETF,0.7000,97.4463,inf,0.0255,0.9924,239
159876.OF,516650.OF,华宝中证有色金属ETF,华夏中证细分有色金属产业ETF,-0.1445,97.4250,inf,0.0258,0.9997,240
516080.OF,560900.OF,易方达中证创新药产业ETF,摩根中证创新药产业ETF,0.3705,97.3861,inf,0.0261,0.9994,240
113633.SH,127030.SZ,科沃转债,盛虹转债,0.9960,97.3394,inf,0.0266,0.9240,240
515380.OF,561230.OF,泰康沪深300ETF,工银中证A50ETF,0.0898,97.3150,inf,0.0268,0.9932,240
159690.OF,159871.OF,招商中证有色金属矿业主题ETF,银华中证有色金属ETF,1.0332,97.3053,inf,0.0269,0.9997,240
159637.OF,516390.OF,东财中证新能源汽车ETF,汇添富中证新能源汽车ETF,0.8049,97.2461,inf,0.0275,0.9998,240
588190.OF,588220.OF,银华上证科创板100ETF,鹏华上证科创板100ETF,1.0027,97.2160,inf,0.0278,0.9999,240
515330.OF,561230.OF,天弘沪深300ETF,工银中证A50ETF,0.9800,97.2087,inf,0.0279,0.9932,240
510360.OF,562890.OF,广发沪深300ETF,嘉实中证A50ETF,0.4015,97.1580,inf,0.0284,0.9931,240
516350.OF,588280.OF,易方达中证芯片产业ETF,华安上证科创板50ETF,1.4934,97.1363,inf,0.0286,0.9959,239
510330.OF,563520.OF,华夏沪深300ETF,永赢沪深300ETF,0.0120,97.1332,inf,0.0287,0.9997,233
560350.OF,561300.OF,摩根中证A50ETF,国泰沪深300增强策略ETF,-0.8218,97.1284,inf,0.0287,0.9904,240
159300.OF,560350.OF,富国沪深300ETF,摩根中证A50ETF,0.0849,97.1041,inf,0.0290,0.9920,240
159690.OF,159876.OF,招商中证有色金属矿业主题ETF,华宝中证有色金属ETF,-0.8811,97.0979,inf,0.0290,0.9996,240
560380.OF,563350.OF,南方中证A100ETF,华泰柏瑞中证A50ETF,1.5469,97.0978,inf,0.0290,0.9968,204
159673.OF,510360.OF,鹏华沪深300ETF,广发沪深300ETF,3.2892,97.0539,inf,0.0295,0.9998,240
123107.SZ,123114.SZ,温氏转债,三角转债,0.9966,97.0168,inf,0.0298,0.9015,240
560050.OF,560380.OF,汇添富MSCI中国A50互联互通ETF,南方中证A100ETF,0.0622,97.0158,inf,0.0298,0.9963,204
113625.SH,127083.SZ,江山转债,山路转债,0.9914,96.9962,inf,0.0300,0.8697,240
159360.OF,563220.OF,天弘中证A500ETF,富国中证A500ETF,0.8785,96.9893,inf,0.0301,0.9999,225
510310.OF,562890.OF,易方达沪深300ETF,嘉实中证A50ETF,0.1195,96.9800,inf,0.0302,0.9934,240
510180.OF,515800.OF,华安上证180ETF,汇添富中证800ETF,0.0476,96.9767,inf,0.0302,0.9960,240
159638.OF,512660.OF,嘉实中证高端装备细分50ETF,国泰中证军工ETF,-0.2651,96.9690,inf,0.0303,0.9900,240
159360.OF,560530.OF,天弘中证A500ETF,摩根中证A500ETF,0.7335,96.9445,inf,0.0306,0.9999,225
159690.OF,516650.OF,招商中证有色金属矿业主题ETF,华夏中证细分有色金属产业ETF,0.9243,96.9042,inf,0.0310,0.9997,240
159741.OF,513010.OF,嘉实恒生科技ETF,易方达恒生科技ETF,0.8909,96.8931,inf,0.0311,0.9994,240
159300.OF,563080.OF,富国沪深300ETF,易方达中证A50ETF,0.1184,96.8846,inf,0.0312,0.9927,240
159591.OF,515130.OF,富国中证A50ETF,博时沪深300ETF,1.5380,96.8844,inf,0.0312,0.9924,239
510310.OF,563080.OF,易方达沪深300ETF,易方达中证A50ETF,0.1239,96.8837,inf,0.0312,0.9931,240
510330.OF,562890.OF,华夏沪深300ETF,嘉实中证A50ETF,0.1150,96.8770,inf,0.0312,0.9935,240
159779.OF,515260.OF,招商中证消费电子主题ETF,华宝中证电子50ETF,2.6779,96.8768,inf,0.0312,0.9986,240
159595.OF,510350.OF,大成中证A50ETF,工银沪深300ETF,7.6772,96.8738,inf,0.0313,0.9927,240
515190.OF,560510.OF,中银证券中证500ETF,泰康中证A500ETF,0.0146,96.8588,inf,0.0314,0.9954,240
159925.OF,512090.OF,南方沪深300ETF,易方达MSCI中国A股国际通ETF,0.3600,96.8485,inf,0.0315,0.9990,240
512760.OF,588180.OF,国泰CES半导体芯片ETF,国联安上证科创板50ETF,-0.9420,96.8346,inf,0.0317,0.9966,240
159595.OF,515330.OF,大成中证A50ETF,天弘沪深300ETF,0.8364,96.8230,inf,0.0318,0.9926,240
516920.OF,588150.OF,汇添富中证芯片产业ETF,南方上证科创板50成份ETF,1.1329,96.8046,inf,0.0320,0.9957,240
159638.OF,512680.OF,嘉实中证高端装备细分50ETF,广发中证军工ETF,-0.3718,96.7797,inf,0.0322,0.9900,240
159599.OF,512760.OF,东财中证芯片产业ETF,国泰CES半导体芯片ETF,0.5066,96.7767,inf,0.0322,0.9998,240
510330.OF,563080.OF,华夏沪深300ETF,易方达中证A50ETF,0.1192,96.7693,inf,0.0323,0.9931,240
516640.OF,588060.OF,富国中证芯片产业ETF,广发上证科创板50ETF,1.5436,96.7613,inf,0.0324,0.9960,240
513390.OF,513870.OF,博时纳斯达克100ETF,富国纳斯达克100ETF,0.6999,96.7540,inf,0.0325,0.9896,240
588350.OF,588400.OF,鹏扬中证科创创业50ETF,嘉实中证科创创业50ETF,1.6162,96.7304,inf,0.0327,0.9999,240
159652.OF,159881.OF,汇添富中证细分有色金属产业主题ETF,国泰中证有色金属ETF,1.0162,96.7245,inf,0.0328,0.9998,240
561230.OF,561300.OF,工银中证A50ETF,国泰沪深300增强策略ETF,-0.7805,96.7142,inf,0.0329,0.9918,240
159673.OF,515800.OF,鹏华沪深300ETF,汇添富中证800ETF,0.8470,96.6260,inf,0.0337,0.9990,240
512480.OF,516350.OF,国联安中证全指半导体ETF,易方达中证芯片产业ETF,0.2659,96.6070,inf,0.0339,0.9993,239
159358.OF,563000.OF,大成中证A500ETF,易方达MSCI中国A50互联互通ETF,-0.0776,96.5618,inf,0.0344,0.9925,224
516640.OF,588050.OF,富国中证芯片产业ETF,工银上证科创板50ETF,-0.0624,96.5409,inf,0.0346,0.9961,240
159599.OF,588150.OF,东财中证芯片产业ETF,南方上证科创板50成份ETF,-0.4951,96.5310,inf,0.0347,0.9960,240
159358.OF,159601.OF,大成中证A500ETF,华夏MSCI中国A50互联互通ETF,-0.1032,96.5018,inf,0.0350,0.9930,224
516290.OF,516880.OF,汇添富中证光伏产业ETF,银华光伏50ETF,0.6071,96.5000,inf,0.0350,0.9997,240
512090.OF,563520.OF,易方达MSCI中国A股国际通ETF,永赢沪深300ETF,0.0489,96.4822,inf,0.0352,0.9993,233
159310.OF,588280.OF,天弘中证芯片产业ETF,华安上证科创板50ETF,-0.4347,96.4727,inf,0.0353,0.9962,240
159611.OF,159625.OF,广发中证全指电力公用事业ETF,嘉实国证绿色电力ETF,-0.8166,96.4533,inf,0.0355,0.9946,240
159636.OF,513320.OF,工银国证港股通科技ETF,易方达恒生港股通新经济ETF,1.0030,96.4522,inf,0.0355,0.9981,240
159300.OF,159596.OF,富国沪深300ETF,华宝中证A50ETF,-0.4072,96.4477,inf,0.0355,0.9926,240
113633.SH,113679.SH,科沃转债,芯能转债,0.9992,96.4311,inf,0.0357,0.9509,240
159527.OF,159739.OF,广发中证云计算与大数据主题ETF,鹏华中证云计算与大数据主题ETF,0.4486,96.4279,inf,0.0357,0.9998,240
159516.OF,562590.OF,国泰中证半导体材料设备主题ETF,华夏中证半导体材料设备主题ETF,1.2015,96.4275,inf,0.0357,0.9999,240
113633.SH,127088.SZ,科沃转债,赫达转债,1.0064,96.4217,99.8145,0.0367,0.9334,240
561300.OF,563350.OF,国泰沪深300增强策略ETF,华泰柏瑞中证A50ETF,-0.7899,96.3947,inf,0.0361,0.9927,240
159330.OF,510360.OF,东财沪深300ETF,广发沪深300ETF,1.9703,96.3698,inf,0.0363,0.9997,240
159310.OF,588150.OF,天弘中证芯片产业ETF,南方上证科创板50成份ETF,-0.4936,96.3513,inf,0.0365,0.9963,240
560350.OF,563520.OF,摩根中证A50ETF,永赢沪深300ETF,0.3445,96.3475,inf,0.0365,0.9929,233
561230.OF,561930.OF,工银中证A50ETF,招商沪深300ETF,1.7742,96.3260,inf,0.0367,0.9925,240
515800.OF,561930.OF,汇添富中证800ETF,招商沪深300ETF,2.1901,96.3254,inf,0.0367,0.9984,240
159558.OF,562590.OF,易方达中证半导体材料设备主题ETF,华夏中证半导体材料设备主题ETF,0.6686,96.3143,inf,0.0369,0.9998,240
510300.OF,560350.OF,华泰柏瑞沪深300ETF,摩根中证A50ETF,0.0864,96.2802,inf,0.0372,0.9925,240
159358.OF,560050.OF,大成中证A500ETF,汇添富MSCI中国A50互联互通ETF,-0.1379,96.2138,inf,0.0379,0.9929,224
159781.OF,588380.OF,易方达中证科创创业50ETF,富国中证科创创业50ETF,0.9492,96.1999,inf,0.0380,0.9999,240
510360.OF,561230.OF,广发沪深300ETF,工银中证A50ETF,0.3395,96.1932,inf,0.0381,0.9932,240
159527.OF,516630.OF,广发中证云计算与大数据主题ETF,华夏中证云计算与大数据主题ETF,0.4750,96.1783,inf,0.0382,0.9999,240
