instrument,name,last_price,total_cap_yi,float_cap_yi
SZ002340,格林美,9.25,472.0583494,469.49652721
SZ301508,中机认检,30.18,68.23251336,17.75682552
SZ301589,诺瓦星云,177.8,164.372544,61.27869888
SZ002017,东信和平,20.18,117.13115924,117.06133099
SZ000014,沙河股份,13.11,31.73225997,31.73225997
SZ002769,普路通,10.03,37.44380082,37.41292607
SH688391,钜泉科技,32.84,37.8256243,37.8256243
SZ300221,银禧科技,11.68,55.33454721,53.39676443
SZ002880,卫光生物,25.78,58.46904,58.46904
SH688538,和辉光电-U,2.34,323.14084043,134.60231597
SH688701,卓锦股份,10.88,14.60937807,14.60937807
SH600477,杭萧钢构,3.11,73.36391836,73.36391836
SZ002662,峰璟股份,3.89,58.35,58.34926479
SH600611,大众交通,4.68,110.64095004,73.16320584
SZ300887,谱尼测试,10.13,55.28317968,36.69057839
SH688130,晶华微,27.5,33.24505085,16.57840085
SH601566,九牧王,10.96,62.98023164,62.98023164
SZ002363,隆基机械,8.61,35.89468542,35.79677818
SH600449,宁夏建材,13.39,64.02844152,64.02844152
SH600354,敦煌种业,6.3,33.25153104,33.25153104
SH600509,天富能源,8.63,118.61049622,118.61049622
SH603908,牧高笛,24.39,22.71367237,22.71367237
SH603137,恒尚节能,14.13,25.84848009,25.84848009
SH603023,威帝股份,4.71,26.28732987,26.28732987
SZ300512,中亚股份,9.45,38.67293194,30.60923049
SH600313,农发种业,7.07,82.10913961,76.51144547
SZ301158,德石股份,26.64,40.05870386,39.02571682
SH600422,昆药集团,9.45,71.53420904,71.53420904
SH688071,华依科技,34.49,29.24397581,29.24397581
SZ301584,建发致新,26.84,113.07383582,14.41691409
SZ300690,双一科技,30.01,49.62121059,33.26691268
SZ002908,德生科技,8.69,37.49144845,27.96742952
SZ002333,罗普斯金,5.53,37.32334144,36.8579733
SH603408,建霖家居,11.91,53.3059443,53.3059443
SZ002445,中南文化,3.95,93.87599747,93.46908593
SZ000920,沃顿科技,11.88,56.14738882,56.14471582
SH600831,广电网络,3.96,28.15350088,28.15350088
SH600280,中央商场,3.16,35.6553793,35.6553793
SH600775,南京熊猫,13.44,122.8198983,90.2950983
SZ003042,中农联合,17.37,24.748776,21.41738283
SH603661,恒林股份,30.14,41.91480314,41.91480314
SH605183,确成股份,17.42,72.44684386,71.84520932
SZ300573,兴齐眼药,70.26,173.14138567,132.96228426
SZ001211,双枪科技,44.25,31.86,29.64595125
SH600418,江淮汽车,50.14,1130.24494697,1095.06250921
SZ002188,中天服务,7.19,23.51876782,18.5044002
SZ002228,合兴包装,3.98,48.29274803,48.13100402
SH688280,精进电动-W,7.18,42.37791569,37.37506961
SH601216,君正集团,5.58,470.84137036,470.84137036
SH601700,风范股份,5.59,63.65653307,63.65653307
SZ301141,中科磁业,58.28,72.28620219,25.94194619
SZ300337,银邦股份,15.27,125.51133072,108.63233601
SH603882,金域医学,28.13,130.31455276,129.43585651
SH605365,立达信,29.0,145.58373404,145.58373404
SH603029,天鹅股份,20.05,24.329071,24.329071
SZ300745,欣锐科技,41.85,70.54508862,59.55737572
SZ002977,*ST天箭,28.15,33.81378,18.76117836
SZ300411,金盾股份,10.48,42.60329673,32.3953044
SZ300521,爱司凯,29.84,44.679432,44.119932
SH603049,中策橡胶,49.13,429.6347743,42.96347753
SH600072,中船科技,13.72,205.88914007,148.63387976
SH600877,电科芯片,17.76,210.28896578,210.28896578
SZ003028,振邦智能,29.06,42.0530166,20.49840005
SH688333,铂力特,93.4,256.21691052,256.21691052
SH603901,永创智能,12.99,73.46568439,68.72970744
SZ300135,宝利国际,4.06,37.41696,37.41696
SH605178,时空科技,68.76,68.127408,68.127408
SH600456,宝钛股份,35.57,169.94547062,169.94547062
SH600853,龙建股份,4.05,41.05468986,41.05468986
SH603500,祥和实业,10.5,34.94297583,34.92395225
SZ000757,浩物股份,4.9,26.10308866,26.10308866
SZ002463,沪电股份,108.71,2091.97560107,2090.28727933
SH603977,国泰集团,14.74,91.57104545,91.57104545
SZ301632,广东建科,21.24,88.902144,15.5608488
SZ301176,逸豪新材,41.51,70.17957347,68.09865268
SH601127,赛力斯,90.3,1573.01253266,1406.15466298
SZ002402,和而泰,33.44,309.1990425,272.0738271
SH603270,金帝股份,28.56,62.5768641,20.1966801
SH605319,无锡振华,27.2,95.22652571,94.69721371
SZ001306,夏厦精密,73.16,45.98149896,11.33963539
SH600467,好当家,2.47,36.08655931,36.08655931
SZ002138,顺络电子,37.09,299.0634775,280.58575616
SZ300494,盛天网络,11.55,56.65391378,46.00920185
SH601008,连云港,4.94,61.2875175,61.2875175
SZ002817,黄山胶囊,8.22,24.58586957,23.84123005
SZ000882,华联股份,1.64,44.89257193,44.85751396
SZ001256,炜冈科技,25.45,36.29489601,27.20924601
SH605009,豪悦护理,29.14,62.66206154,62.66206154
SZ300995,奇德新材,36.59,30.78933607,21.96881127
SZ300556,丝路视觉,20.77,25.24911551,22.53679984
SZ300973,立高食品,29.94,50.70058642,35.49828735
SZ300334,津膜科技,8.3,25.07142455,25.06847016
SZ003011,海象新材,24.05,24.693578,18.48124775
SZ301512,智信精密,52.94,28.23470196,13.13621396
SZ001316,润贝航科,60.7,69.87505994,67.55402245
SH600824,益民集团,4.15,43.74212353,43.74212353
SH688588,凌志软件,12.4,49.60124037,49.60124037
SZ300197,节能铁汉,1.67,49.52047794,49.51922544
SZ301601,惠通科技,22.55,31.67824,19.05024
SH603214,爱婴室,16.76,23.21931003,23.21931003
SZ002873,新天药业,10.07,24.58125326,24.13683818
SZ000558,天府文旅,4.19,54.01848346,53.99588508
SZ301047,义翘神州,72.19,87.80956405,86.3252503
SZ002314,南山控股,2.51,67.96534108,33.59193338
SZ301391,卡莱特,85.02,80.78159231,78.92884497
SZ002355,兴民智通,6.68,44.6545308,41.29353222
SH600303,曙光股份,3.35,22.90074107,22.63274107
SZ300359,全通教育,5.03,31.85667113,31.85507536
SH601992,金隅集团,1.69,180.45433216,140.84727466
SH688619,罗普特,16.9,31.3390291,31.3390291
SZ300168,万达信息,5.9,84.99708598,84.91177016
SZ300030,阳普医疗,8.45,26.12632812,23.00322798
SZ301293,三博脑科,70.16,144.52047008,144.52047008
SZ002105,信隆健康,6.77,24.79458002,24.67468501
SZ000615,*ST美谷,3.37,60.23850375,31.18154693
SH600828,茂业商业,5.05,87.46511857,87.43368914
SH600493,凤竹纺织,7.6,20.672,20.672
SH603759,海天股份,9.26,42.758976,42.758976
SH603486,科沃斯,67.28,389.49909837,385.75153509
SH600475,华光环能,17.69,169.11033746,166.79648546
SH600598,北大荒,16.81,298.8279927,298.8279927
SZ002373,千方科技,9.28,146.64146635,127.84009457
SZ002133,广宇集团,3.38,26.16607312,26.02161279
SZ002269,美邦服饰,1.69,42.46125,39.60902137
SZ002823,凯中精密,17.07,56.05257959,37.36429375
SH603578,三星新材,13.65,31.94926699,24.61873487
SH600789,鲁抗医药,8.47,88.5275742,76.11731783
SZ300605,恒锋信息,13.64,22.52560914,17.23858487
SZ001388,信通电子,38.32,59.7792,11.95584
SH605179,一鸣食品,16.96,68.0096,68.0096
SH603307,扬州金泉,45.19,30.7639963,30.2773
SZ002073,软控股份,6.82,69.85368311,69.14627861
SZ000567,海德股份,6.83,133.49864419,133.08527059
SZ300310,宜通世纪,5.95,52.45868259,41.13667232
SZ300288,朗玛信息,12.74,43.05373461,32.68694041
SZ300407,凯发电气,13.62,47.16431827,35.26508188
SZ300416,苏试试验,17.84,90.72492859,90.08382375
SZ300510,金冠股份,4.25,35.04935475,35.04935475
SZ300130,新国都,23.13,131.21628715,100.42153945
SH600587,新华医疗,13.73,83.29229658,83.29229658
SH603439,三力制药,11.15,45.59571908,45.02818408
SZ300230,永利股份,5.14,41.79917087,32.37287645
SH600503,华丽家族,2.57,41.178853,41.178853
SZ002886,沃特股份,24.1,63.43205917,50.38783752
SZ300691,联合光电,17.2,46.27638775,37.96695664
SH601865,福莱特,13.83,324.02034922,262.91180272
SH688285,高铁电气,9.55,35.93568669,35.93568669
SZ003029,吉大正元,21.68,41.97686521,38.17826602
SH600706,曲江文旅,9.52,24.28169153,24.18367361
SZ002177,御银股份,7.76,59.06844441,52.37371153
SZ002942,新农股份,19.93,31.06248545,27.65448594
SZ300365,恒华科技,6.06,36.35124142,31.01051179
SZ301137,哈焊华通,45.17,82.12511278,82.12511278
SZ301272,英华特,46.05,26.94030915,14.4261756
SH688032,禾迈股份,116.91,145.05438146,145.05438146
SH688526,科前生物,14.88,69.35985473,69.35985473
SH603918,金桥信息,13.95,50.93249988,50.93249988
SZ002263,大东南,4.35,81.70866435,81.70801185
SZ301578,辰奕智能,35.89,29.24510683,8.31567711
SZ000530,冰山冷热,6.08,51.26732043,36.48709688
SZ002700,万憬能源,7.05,29.16078704,15.14240235
SZ000989,九芝堂,9.68,82.85518676,67.19408329
SH601326,秦港股份,3.53,197.2356436,167.9418327
SZ002365,永安药业,14.02,41.3144865,34.38944307
SZ002392,北京利尔,9.7,115.47761138,112.28201739
SH688708,佳驰科技,53.8,215.20538,76.5446763
SZ002799,环球印务,8.78,28.099512,28.09902032
SH603968,醋化股份,12.32,25.191936,25.191936
SZ003008,开普检测,23.68,24.6272,18.40485471
SZ002368,太极股份,17.61,109.75102946,109.22037008
SZ300752,隆利科技,20.25,46.27103859,31.84607138
SH600419,天润乳业,9.67,30.51002229,30.51002229
SZ002608,江苏国信,7.9,298.46829662,298.46829662
SZ002014,永新股份,11.45,70.13031866,69.00850113
SZ300551,古鳌科技,14.89,50.63535673,50.48794856
SH600148,长春一东,19.53,27.63816269,27.63816269
SZ000548,湖南投资,5.32,26.55828115,26.55828115
SZ300189,神农种业,6.22,63.6928,55.12477637
SZ002778,中晟高科,20.33,25.36234589,25.09306284
SZ002613,北玻股份,4.42,48.64513619,34.19629869
SZ300886,华业香料,30.24,22.6189152,13.19864112
SH688118,普元信息,29.39,27.42578195,27.42578195
SZ301011,华立科技,20.33,31.37995656,29.79714408
SZ002344,海宁皮城,4.43,56.81993133,56.76026508
SZ301510,固高科技,40.65,162.604065,113.47823919
SH600684,珠江股份,4.42,48.88848331,37.72296396
SZ300137,先河环保,19.52,104.74084739,103.46265749
SZ301298,东利机械,16.91,24.82388,18.29378622
SZ300776,帝尔激光,114.3,313.18989813,192.12083382
SH600448,华纺股份,3.59,22.61052587,22.61052587
SH603836,海程邦达,14.28,29.30759184,29.30759184
SZ300970,华绿生物,36.55,44.81362605,34.63382202
SZ300405,科隆股份,7.14,20.30420871,15.62428343
SZ300412,迦南科技,5.35,26.62998008,25.03059806
SZ000564,供销大集,1.79,323.23933404,270.1983435
SZ002497,雅化集团,30.5,351.5315686,323.17422258
SZ300074,华平股份,4.47,24.59874972,24.5777966
SH688565,力源科技,13.39,20.048847,20.048847
SZ002278,神开股份,10.74,41.73756396,35.73765566
SZ301505,苏州规划,23.35,26.7123979,18.2577316
SZ000007,全新好,17.21,59.62370837,59.62370837
SZ300645,正元智慧,17.1,24.30021407,23.82379592
SZ301017,漱玉平民,13.49,54.71639226,34.89796009
SH603011,合锻智能,21.7,107.28793283,107.28793283
SZ002343,慈文传媒,6.32,29.93659408,29.93659408
SZ000889,中嘉博创,5.41,50.65334938,47.0586224
SZ300859,西域旅游,30.79,47.7245,47.7245
SZ002123,梦网科技,9.9,79.73683641,71.33267384
SH603703,盛洋科技,14.47,60.04791276,60.04791276
SZ001382,新亚电缆,20.88,86.0256,13.1544
SZ002006,精工科技,18.29,95.07022018,95.07022018
SZ300226,上海钢联,25.48,81.21021833,78.08421039
SZ002301,齐心集团,7.27,52.43908673,52.19788921
SZ002226,江南化工,5.45,144.3662956,144.36603563
SZ300707,威唐工业,15.49,27.3462294,22.58506981
SZ300154,瑞凌股份,10.05,45.1802977,31.67302233
SZ301491,汉桑科技,51.28,66.1512,14.65759316
SZ000153,丰原药业,6.45,29.97221617,29.59701806
SZ300800,力合科技,12.88,30.4945592,30.1786772
SH603466,风语筑,10.13,60.25503666,60.25503666
SZ301568,思泰克,59.97,61.92406248,28.54533619
SH601555,东吴证券,8.26,410.41485434,410.41485434
SZ001217,华尔泰,11.92,39.558904,39.11814257
SZ300653,正海生物,18.42,33.156,33.156
SZ000708,中信特钢,15.59,786.85196042,786.84845267
SH603139,康惠股份,37.58,37.534904,37.534904
SZ000705,浙江震元,8.25,27.5651711,23.26214352
SH600653,申华控股,1.84,35.81339783,35.81339783
SZ300705,九典制药,12.92,64.63761348,47.66032559
SZ000524,岭南控股,10.14,67.95915174,67.93468807
SH603096,新经典,18.63,28.73391045,28.73391045
SZ301042,安联锐视,104.88,73.12608756,69.24264336
SH600064,南京高科,8.32,143.96425838,143.96425838
SZ300063,天龙集团,13.02,98.76023493,81.57250598
SH603327,福蓉科技,11.16,116.67326458,116.67326458
SH600846,同济科技,12.96,80.96909247,80.96909247
SH601106,中国一重,4.63,317.51534952,317.51534952
SH603335,迪生力,7.42,31.76832932,31.76832932
SH603255,鼎际得,31.42,42.28870177,19.06416292
SZ300542,新晨科技,15.8,47.17246404,39.11795347
SZ300188,国投智能,13.03,111.98989349,111.47276928
SH600679,上海凤凰,11.16,57.50683908,38.35627908
SZ300739,明阳电路,29.65,110.72945405,101.74639355
SH605286,同力天启,42.26,70.9968,70.9968
SH603248,锡华科技,30.06,138.276,20.83426075
SH688218,江苏北人,39.31,45.78645537,45.78645537
SZ000931,中 关 村,4.7,35.39696815,35.298388
SZ301048,金鹰重工,11.22,59.84000748,59.84000748
SZ300084,海默科技,12.13,61.66769475,43.26659586
SZ002796,世嘉科技,58.8,148.39176542,133.89242336
SZ000828,东莞控股,10.43,108.42162227,108.42162227
SH603072,天和磁材,38.56,101.906368,48.674288
SZ301520,万邦医药,42.54,28.36000014,9.39003159
SZ301177,迪阿股份,30.18,120.80285919,120.723018
SZ300968,格林精密,12.31,50.887078,50.887078
SZ301283,聚胶股份,49.1,39.4851506,31.06893335
SH600571,信雅达,13.25,61.78717594,60.65210065
SZ000572,海马汽车,5.67,93.25088535,93.1157489
SZ001872,招商港口,22.61,561.15695353,520.48259681
SZ300151,昌红科技,18.96,100.963794,69.89734331
SZ002622,皓宸医疗,2.84,23.856,23.8552971
SZ300623,捷捷微电,30.13,250.70567959,231.20463668
SZ002114,罗平锌电,9.45,30.56085273,30.56043277
SH600894,广日股份,9.45,80.48360521,79.67715005
SH600663,陆家嘴,8.51,428.49157808,268.54867964
SH600298,安琪酵母,38.3,332.41668099,328.28863039
SH603863,松炀资源,19.99,40.909535,40.909535
SZ300141,和顺电气,13.39,34.52539194,34.09345196
SZ301178,天亿马,60.29,40.30555312,29.82928659
SH688439,振华风光,51.28,102.56,102.56
SZ300112,万讯自控,8.59,24.93040429,20.41035626
SH688152,麒麟信安,38.25,38.97601407,38.97601407
SZ001328,登康口腔,32.52,55.99091976,52.59033588
SH603332,苏州龙杰,14.34,31.02418619,31.02418619
SZ301091,深城交,21.94,115.685232,115.685232
SH688716,中研股份,36.1,43.92648,25.24370837
SH601568,北元集团,3.84,152.5333334,152.5333334
SH600132,重庆啤酒,53.78,260.27971028,260.27971028
SZ000541,佛山照明,5.77,88.61440387,70.99955123
SH600470,六国化工,6.72,35.05152,35.05152
SH601098,中南传媒,11.56,207.6176,207.6176
SH603859,能科科技,42.23,103.33583913,103.33583913
SZ301366,一博科技,42.35,88.73858112,49.54795592
SZ002767,先锋电子,21.11,31.665,27.48825372
SH605011,杭州热电,22.05,88.22205,88.22205
SH603073,彩蝶实业,21.17,24.5572,10.77401592
SZ300305,裕兴股份,6.74,25.30198507,21.66747546
SH600326,西藏天路,9.58,130.52409172,130.52409172
SZ300937,药易购,27.85,26.64317094,18.06467469
SZ300568,星源材质,17.38,233.88450906,210.04806587
SZ002603,以岭药业,17.33,289.53324166,238.55333943
SH600777,*ST新潮,5.78,393.06865869,367.9636082
SH600814,杭州解百,7.72,56.74806777,56.74806777
SH600339,中油工程,3.9,217.74275137,217.74275137
SH603053,成都燃气,9.73,86.488997,86.488997
SZ003038,鑫铂股份,14.64,35.6717896,23.89637204
SH600035,楚天高速,3.89,62.63350855,62.63350855
SZ300963,中洲特材,17.49,80.216136,58.83498773
SZ001379,腾达科技,22.41,44.82,15.08140897
SZ002982,湘佳股份,14.52,29.50376401,18.88923208
SZ002069,獐子岛,3.88,27.59115313,27.55638833
SH688261,东微半导,76.78,94.11306581,93.74576103
SH600287,苏豪时尚,5.87,25.63992954,25.63992954
SH601518,吉林高速,2.94,55.58226317,55.58226317
SZ000727,冠捷科技,2.93,132.71631251,132.71631251
SH600558,大西洋,5.87,52.68940358,52.68940358
SZ300496,中科创达,66.8,307.79512419,246.23882132
SZ000802,北京文化,4.9,35.0791125,35.06165625
SH603183,建研院,4.9,24.3605093,24.3605093
SH603991,至正股份,124.0,189.3600404,92.42339752
SH603992,松霖科技,33.62,148.95065988,148.95065988
SH603213,镇洋发展,13.83,61.1247767,61.1247767
SZ300306,远方信息,12.85,34.56120297,20.25191997
SZ300682,朗新科技,14.86,160.225843,153.25479351
SZ002987,京北方,15.79,136.971958,133.18516752
SH603813,*ST原尚,39.55,41.5334325,41.5334325
SZ301100,风光股份,18.84,37.68,16.485
SH600099,林海股份,11.84,25.943808,25.943808
SH605138,盛泰集团,7.89,43.83459064,43.83459064
SZ002253,*ST智胜,11.83,26.69156704,24.83696765
SH603900,莱绅通灵,7.93,27.19703251,27.17800051
SZ300989,蕾奥规划,15.88,33.500374,25.8762245
SH600327,大东方,3.99,35.30270277,35.30270277
SZ000796,凯撒旅业,5.02,80.51020358,66.80424914
SZ300176,鸿特科技,7.03,27.22584024,27.22584024
SZ001386,马可波罗,19.09,228.110228,20.52992052
SZ002962,五方光电,17.98,52.44143029,37.6112841
SZ000691,*ST亚太,8.02,38.889381,25.926254
SH603722,阿科力,40.15,39.23462858,38.42359858
SZ002476,宝莫股份,5.99,36.6588,36.6588
SZ300219,鸿利智汇,8.03,56.84786353,56.74325752
SZ301658,首航新能,43.0,177.31958805,41.88917283
SZ301187,欧圣电气,20.95,53.40857349,53.40857349
SZ000995,皇台酒业,14.07,24.9613056,24.9613056
SZ001368,通达创智,30.31,34.50397773,32.79878411
SH603656,泰禾智能,20.29,37.11961314,37.11961314
SZ301338,凯格精机,211.08,224.58912,111.92517
SH603790,雅运股份,25.28,48.375808,48.375808
SZ300046,台基股份,33.28,78.71764027,78.71764027
SH601728,中国电信,6.05,5536.18189129,4696.59858629
SZ002101,广东鸿图,10.1,66.94512411,66.8834321
SZ002570,贝因美,5.04,54.43418398,54.43176478
SZ003040,楚天龙,15.19,70.04655415,69.39555419
SH600746,江苏索普,8.11,94.71205789,94.71205789
SH600057,厦门象屿,7.05,200.2615484,147.52196656
SZ002041,登海种业,10.13,89.144,89.144
SH600959,江苏有线,4.04,202.02899451,202.02899451
SH600452,涪陵电力,12.15,186.68981096,186.68981096
SH600365,ST通葡,3.04,13.802512,12.989312
SZ301552,科力装备,42.37,40.33624,10.08406
SZ002738,中矿资源,88.88,641.26198028,632.13946951
SH603356,华菱精工,19.22,25.627948,25.627948
SZ301085,亚康股份,78.96,68.51807298,46.51671148
SH601212,白银有色,8.11,600.52721284,600.52721284
SZ002912,中新赛克,25.15,42.944128,40.7987666
SH605277,新亚电子,24.14,78.21066675,76.79773662
SH688269,凯立新材,42.7,55.810608,55.810608
SZ002448,中原内配,16.3,95.9107723,94.6230498
SZ001366,播恩集团,15.28,24.551904,24.551904
SH600018,上港集团,5.11,1189.60598175,1187.90730769
SZ300659,中孚信息,13.25,34.50199009,25.07414193
SZ002732,燕塘乳业,16.31,25.663785,25.53594249
SZ301377,鼎泰高科,237.38,973.258,168.5967712
SH603933,睿能科技,26.44,54.87478563,54.87478563
SZ301551,无线传媒,28.44,113.762844,43.95507797
SH600628,新世界,7.14,46.18690242,46.18690242
SZ002538,ST司特,7.11,60.68781475,60.648037
SZ002055,ST得润,6.14,37.11568704,36.47098704
SZ002086,东方海洋,2.05,40.15840325,32.41634531
SH601899,紫金矿业,34.8,9253.56868846,7169.42401272
SH603711,香飘飘,14.27,58.91713407,58.91713407
SZ000812,陕西金叶,4.1,31.00957867,31.00131692
SZ300464,星徽股份,8.15,37.31230253,28.96042801
SZ300307,慈星股份,7.21,57.71992725,56.73544919
SH603386,骏亚科技,14.45,47.15360992,47.15360992
SZ002121,科陆电子,7.22,119.91096487,101.07430732
SZ300520,科大国创,38.27,111.76027059,108.00527253
SZ000816,智慧农业,3.08,44.56801019,44.33687942
