factor,auto_label,usage,ic_future,ic_past_5d,ic_risk,ic_stability,monotonicity,top_bottom_spread,ic_future_vol,ic_future_drawdown,ic_past_1d,ic_past_3d,ic_past_10d
alpha360__low_15,negative_trend,risk_filter,-0.08715472523547221,-0.46419821269315875,-0.18349982469195353,0.821256038647343,0.75,-0.036522126067468505,-0.23039789663193144,-0.13660175275197559,-0.17182774588804461,-0.34266757549542115,-0.7169735850686587
alpha360__low_4,negative_trend,risk_filter,-0.07985636018061147,-0.923994721603236,-0.1553656237158375,0.8211009174311926,0.75,-0.032318383653877306,-0.18040341131536367,-0.13032783611631135,-0.367264630830453,-0.745505595651815,-0.6078585131218274
alpha360__vwap_49,negative_trend,risk_filter,-0.09659516465917621,-0.2285601333393386,-0.19286136557534417,0.8208092485549133,0.75,-0.04152352341670891,-0.24558013867457584,-0.1401425924761125,-0.07897241536942645,-0.16890257061666422,-0.34459824673662487
alpha360__close_49,negative_trend,risk_filter,-0.09718289836797366,-0.2285839345357318,-0.1933463148302031,0.8208092485549133,0.75,-0.041585624316556075,-0.24603974715378413,-0.14065288250662206,-0.07852446441238678,-0.168981609376498,-0.34510523155659983
alpha191__alpha114,negative_trend,risk_filter,-0.09863246576806108,-0.050485889627685944,-0.22691192450658465,0.8194444444444444,0.75,-0.028284513518686077,-0.2820349522986257,-0.1717888967145436,0.10646833005704028,0.03609949108539417,-0.12932064023300716
alpha360__open_51,negative_trend,risk_filter,-0.0975558390427577,-0.22591226966527864,-0.19525150546957015,0.8187134502923976,0.75,-0.04176202111423383,-0.2469434883480468,-0.1435595225910935,-0.08066628974373227,-0.16842394106502143,-0.33659369332607797
alpha360__open_46,negative_trend,risk_filter,-0.09565584438793691,-0.23248382978733506,-0.1958121535485792,0.8181818181818182,0.75,-0.041734196425552275,-0.2455010582861934,-0.146123248810965,-0.08219905242199785,-0.1727708597332188,-0.3558172801166438
alpha360__vwap_47,negative_trend,risk_filter,-0.09507168990831813,-0.23254518866962717,-0.19508715424828899,0.8171428571428572,0.75,-0.0414841961061226,-0.24440022909037737,-0.14577407940620063,-0.08279252480654936,-0.173148207980355,-0.35423792197289433
alpha101__alpha016,negative_trend,risk_filter,-0.07316729545374048,-0.21611983272539304,-0.2306910502826221,0.8165137614678899,0.75,-0.030577746457162783,-0.27565821709901384,-0.18572388346623034,-0.04268385740849669,-0.14897565647739697,-0.311791408536589
alpha360__close_48,negative_trend,risk_filter,-0.09640357930106343,-0.23078668621860898,-0.195672726815863,0.8160919540229885,0.75,-0.041544479801981074,-0.24621646952142287,-0.14512898411030317,-0.08110551187351539,-0.1722280185337369,-0.34986956449259243
alpha360__high_55,negative_trend,risk_filter,-0.0930997141283458,-0.21756848377866445,-0.18603232769707684,0.8143712574850299,0.75,-0.04008970952762564,-0.23198927414613438,-0.14007538124801927,-0.0751646954383387,-0.15836662275118818,-0.3249640756368249
alpha360__vwap_12,negative_trend,risk_filter,-0.07147731235975338,-0.5399470828660389,-0.1468458452420587,0.8142857142857143,0.75,-0.03209595062361528,-0.1789492675059561,-0.11474242297816133,-0.20047230227975693,-0.39907581989503416,-0.8540081137575434
alpha360__vwap_50,negative_trend,risk_filter,-0.09732045490345187,-0.22790875770669916,-0.19156672486858795,0.813953488372093,0.75,-0.04184079171832418,-0.2448172845060091,-0.1383161652311668,-0.08093648954493816,-0.16762724351918512,-0.34137085011386287
alpha101__alpha031,negative_trend,risk_filter,-0.07730953601934468,-0.6208136224748892,-0.14571207680089013,0.812807881773399,1.0,-0.030898797948654327,-0.1792950846547936,-0.11212906894698667,-0.30766555306873417,-0.6994035306460556,-0.763665127592924
alpha101__alpha013,negative_trend,risk_filter,-0.04508683743132657,-0.2616353085708746,-0.12123020625733706,0.8119266055045872,1.0,-0.017938342483198463,-0.14402268001260626,-0.09843773250206786,-0.0589675039291106,-0.1666332053053366,-0.2819506461859958
alpha191__alpha099,negative_trend,risk_filter,-0.04508683743132657,-0.2616353085708746,-0.12123020625733706,0.8119266055045872,1.0,-0.017938342483198463,-0.14402268001260626,-0.09843773250206786,-0.0589675039291106,-0.1666332053053366,-0.2819506461859958
alpha360__open_52,negative_trend,risk_filter,-0.09856594966529418,-0.2233438419538358,-0.19599144508339078,0.8117647058823529,0.75,-0.041962882000514,-0.24811479189666097,-0.14386809827012056,-0.07642704734641452,-0.16679409580701454,-0.3341509509075866
alpha360__close_47,negative_trend,risk_filter,-0.09579386258927984,-0.23240248769783778,-0.19521162343412146,0.8114285714285714,0.75,-0.041542552607875066,-0.24452696738107824,-0.1458962794871647,-0.08276377944307925,-0.1731666042119308,-0.35438186438208774
alpha360__open_47,negative_trend,risk_filter,-0.09602562534097486,-0.23115273587863053,-0.19682801938393846,0.8114285714285714,0.75,-0.041761218285855425,-0.24699150526414948,-0.1466645335037274,-0.0817796364345364,-0.17229622915241577,-0.3510691552739429
alpha360__high_54,negative_trend,risk_filter,-0.09142943009665432,-0.22038806388279403,-0.18454373325897777,0.8095238095238095,0.75,-0.03993700816589654,-0.23110368343584736,-0.13798378308210815,-0.07684135272849926,-0.16176962525692884,-0.32741046584027195
alpha360__open_13,negative_trend,risk_filter,-0.0734806014929762,-0.4953867800999611,-0.15575118629051138,0.8086124401913876,0.75,-0.032693362759431605,-0.19481643333116774,-0.11668593924985499,-0.1826972379115126,-0.3641296527792067,-0.7723087077606119
alpha360__low_8,negative_trend,risk_filter,-0.091815996331564,-0.6733619377245119,-0.16236049312951067,0.8084112149532711,0.75,-0.03752704072257872,-0.19793530503149562,-0.1267856812275257,-0.24727643488768167,-0.488603116336639,-0.8867951361908579
alpha360__low_3,negative_trend,risk_filter,-0.07824839631999504,-0.7914168416426889,-0.15394968231154071,0.8082191780821918,0.75,-0.031009755099058206,-0.17898376273464597,-0.12891560188843545,-0.43568332789559594,-0.8854903747498295,-0.5360111459948532
alpha360__close_46,negative_trend,risk_filter,-0.09530955188345787,-0.23484863079011903,-0.1941878138587626,0.8068181818181818,0.75,-0.04148511844899112,-0.24368037423065592,-0.14469525348686932,-0.08439441053647445,-0.17394549422812086,-0.35920823759607257
alpha360__vwap_10,negative_trend,risk_filter,-0.07008881180601687,-0.6031288855378105,-0.13937436118314062,0.8066037735849056,0.75,-0.0315752767904965,-0.167213901281657,-0.1115348210846242,-0.2270729922821719,-0.4452910588762656,-0.988006407351161
alpha360__low_16,negative_trend,risk_filter,-0.08592114864370963,-0.446008497120388,-0.18671191533266587,0.8058252427184466,0.75,-0.03653731046483953,-0.23346960639886033,-0.13995422426647142,-0.16172258833534928,-0.3294383282643337,-0.688444976654741
alpha191__alpha025,negative_trend,risk_filter,-0.0793333648913014,-0.6112664754738719,-0.16138566451644284,0.8055555555555556,0.75,-0.030805208128876965,-0.19820977132095668,-0.12456155771192902,-0.13632537575579615,-0.4072767065124959,-0.7438154600934661
alpha360__low_6,negative_trend,risk_filter,-0.08537889957930345,-0.8159194461934419,-0.15904407059844322,0.8055555555555556,0.75,-0.03450609767049996,-0.18848872129718763,-0.1295994198996988,-0.289939063647715,-0.5816286014708392,-0.745874997512271
alpha360__low_7,negative_trend,risk_filter,-0.0891510674092754,-0.7354038909115826,-0.16042539375090015,0.8046511627906977,0.75,-0.03658789358893377,-0.19351897202598115,-0.12733181547581918,-0.2639150489041206,-0.5288395030211753,-0.8156281843653208
alpha360__high_48,negative_trend,risk_filter,-0.0858324312353859,-0.22763388026361703,-0.1822161062351514,0.8045977011494253,0.75,-0.03865986903518505,-0.22831242304886626,-0.13611978942143654,-0.0795552625965865,-0.16915811778256415,-0.34502035378288537
alpha360__vwap_48,negative_trend,risk_filter,-0.09563198703651452,-0.23065906475619377,-0.19496237655821308,0.8045977011494253,0.75,-0.041168788415152965,-0.2456554884858225,-0.14426926463060366,-0.08057667745000562,-0.17182360723783846,-0.3493571018304227
alpha360__close_14,negative_trend,risk_filter,-0.07192961811682407,-0.49323626645065705,-0.15386564114359866,0.8028846153846154,0.75,-0.032188246507760795,-0.1925421245114646,-0.1151891577757327,-0.18329917077395266,-0.36288776590221067,-0.7664918836592733
alpha360__high_51,negative_trend,risk_filter,-0.08778326028156053,-0.22514667657050993,-0.18068601449584656,0.8011695906432749,0.75,-0.03918410195004124,-0.22807379250242057,-0.13329823648927255,-0.08268306060673025,-0.16765794999857916,-0.33472975850655856
alpha360__close_12,negative_trend,risk_filter,-0.07205115221596949,-0.5420168578395439,-0.14708159002198984,0.8,0.75,-0.03221243735038165,-0.1787254524272965,-0.11543772761668318,-0.20207632125679445,-0.4012212109598723,-0.8602836314371313
alpha360__high_52,negative_trend,risk_filter,-0.08832562515545868,-0.22398155853431584,-0.18199771477880267,0.8,0.75,-0.03908075886620445,-0.22857229335786447,-0.1354231361997409,-0.07971982029968128,-0.16813566465449656,-0.3321571736748784
alpha360__low_38,negative_trend,risk_filter,-0.10018219683645731,-0.260787886433871,-0.2006206037119918,0.7989130434782609,0.75,-0.04451084204351448,-0.25205838247445406,-0.14918282494952956,-0.09382986738730888,-0.19541976612640125,-0.3882079779530046
alpha101__alpha015,negative_trend,risk_filter,-0.03889332299754229,-0.14589146177838913,-0.09304927206503805,0.7981651376146789,1.0,-0.013404597150469516,-0.11318583846853153,-0.07291270566154456,-0.015081610759565451,-0.11053565947335511,-0.1827728654218177
alpha191__alpha032,negative_trend,risk_filter,-0.03889332299754229,-0.14589146177838913,-0.09304927206503805,0.7981651376146789,1.0,-0.013404597150469516,-0.11318583846853153,-0.07291270566154456,-0.015081610759565451,-0.11053565947335511,-0.1827728654218177
alpha360__vwap_14,negative_trend,risk_filter,-0.07135410263623765,-0.4915693205618167,-0.15442688718125147,0.7980769230769231,0.75,-0.03209478937049366,-0.19303945127242794,-0.11581432309007499,-0.18360458954945183,-0.3619894667940556,-0.763210187012412
alpha360__low_44,negative_trend,risk_filter,-0.10263273541499145,-0.24074224296081825,-0.20443164422025148,0.797752808988764,0.75,-0.044173205787589376,-0.25774922992504895,-0.151114058515454,-0.0843775667693211,-0.17574787588330482,-0.36827666066733694
alpha360__high_49,negative_trend,risk_filter,-0.08694137434724182,-0.22574232427739313,-0.1806709781199522,0.7976878612716763,0.75,-0.03885275747725733,-0.2285800580960269,-0.13276189814387748,-0.07968938421671046,-0.16745484024507995,-0.34071122851899477
alpha360__low_45,negative_trend,risk_filter,-0.10416949894971964,-0.23734427128465954,-0.20439516234072114,0.7966101694915254,0.75,-0.044152688126498946,-0.2586224053911189,-0.1501679192903234,-0.0836363808805899,-0.17454587281427505,-0.3636429808969739
alpha360__open_50,negative_trend,risk_filter,-0.09756204234689954,-0.2267309032508657,-0.1929642190630117,0.7965116279069767,0.75,-0.04224434305482118,-0.24528083392137745,-0.14064760420464598,-0.08141638683240786,-0.16731918753963287,-0.33898313260736457
alpha360__close_11,negative_trend,risk_filter,-0.07136321282330715,-0.5708417648280139,-0.14314399675655676,0.7962085308056872,0.75,-0.03199027245194129,-0.17255145493539517,-0.11373653857771832,-0.21429808812514606,-0.4239154576244667,-0.9221607862713243
alpha360__open_11,negative_trend,risk_filter,-0.07229668455690479,-0.5450065841701481,-0.15063425713580056,0.7962085308056872,0.75,-0.03237099948137781,-0.18216908381845642,-0.1190994304531447,-0.20279650907188831,-0.40383069282059414,-0.8684741788755233
alpha360__vwap_46,negative_trend,risk_filter,-0.09463461973758967,-0.23460207451700207,-0.19388485063305974,0.7954545454545454,0.75,-0.04114792235517002,-0.2432251865657029,-0.14454451470041657,-0.08387972065221508,-0.173760100562217,-0.3588758603098135
alpha360__vwap_51,negative_trend,risk_filter,-0.09702974840143574,-0.2274131356957745,-0.19259798079766177,0.7953216374269005,0.75,-0.04186240871263633,-0.2443710163338539,-0.1408249452614696,-0.08263007130108044,-0.16836906245615468,-0.3386810066257283
alpha360__close_51,negative_trend,risk_filter,-0.09786541731410622,-0.22737750301870083,-0.19224804471927037,0.7953216374269005,0.75,-0.041892483878411976,-0.24445696208561518,-0.14003912735292554,-0.0831809217407554,-0.16811864541329258,-0.3387265928747508
alpha360__low_37,negative_trend,risk_filter,-0.1000006288660833,-0.26045523215002275,-0.19910035502513584,0.7945945945945946,0.75,-0.04404868488865474,-0.24957193187631252,-0.14862877817395914,-0.09547628037036589,-0.19609170499504355,-0.39275387161284137
alpha360__high_47,negative_trend,risk_filter,-0.08483082662616007,-0.22980940924135487,-0.18300547905343978,0.7942857142857143,0.75,-0.03861774425426073,-0.2275020041359013,-0.1385089539709783,-0.08235195134488672,-0.1710561091219774,-0.35030070840538524
alpha360__open_38,negative_trend,risk_filter,-0.09010833119096488,-0.26041892158406144,-0.1903159446528047,0.7934782608695652,0.75,-0.04199694592813827,-0.23707162354397646,-0.143560265761633,-0.09458655854943526,-0.19542837738912028,-0.38541961370355254
alpha360__high_53,negative_trend,risk_filter,-0.08982157531125153,-0.2220128001264676,-0.18304120318293293,0.7928994082840237,0.75,-0.03980073687389832,-0.23012481408594662,-0.13595759227991921,-0.07630423183939575,-0.1655890754868059,-0.3296893269976109
alpha360__low_30,negative_trend,risk_filter,-0.08835377788717864,-0.2899334671141006,-0.20916742744822156,0.7916666666666666,0.75,-0.04173855671171674,-0.25501297262684863,-0.1633218822695945,-0.10130190287352103,-0.21111534133507157,-0.44682433895050916
alpha360__low_35,negative_trend,risk_filter,-0.0990319617375295,-0.2616988076478586,-0.20108309120135553,0.7914438502673797,0.75,-0.04402084956178266,-0.2513043895337497,-0.15086179286896137,-0.09541945850600976,-0.19338335881219437,-0.4040210477656637
alpha360__close_16,negative_trend,risk_filter,-0.06967182691891848,-0.4551397285807874,-0.16373364268011498,0.7912621359223301,0.75,-0.032272751705065036,-0.20350745185964378,-0.12395983350058615,-0.16838497436403177,-0.33682966167852635,-0.7011497975172012
alpha360__open_45,negative_trend,risk_filter,-0.09457546330367236,-0.2356140027670404,-0.195436297207234,0.7909604519774012,0.75,-0.04173795391377606,-0.2445628350746208,-0.1463097593398472,-0.08438659382260603,-0.17405893807924874,-0.3607822065436546
alpha191__alpha041,negative_trend,risk_filter,-0.06831998468111569,-0.49022389839572705,-0.1942751419855206,0.7906976744186046,1.0,-0.028266987048308143,-0.23203488004056527,-0.15651540393047592,-0.04179052366314872,-0.27976842277398994,-0.5282659091196841
alpha360__high_50,negative_trend,risk_filter,-0.08788602454752326,-0.2252593335909945,-0.1795954862167064,0.7906976744186046,0.75,-0.03925856190509257,-0.22810693992000855,-0.13108403251340428,-0.08083065612319587,-0.1666822535674064,-0.3376192990191241
alpha360__low_36,negative_trend,risk_filter,-0.10014211468179705,-0.2604167523378391,-0.19919398191983573,0.7903225806451613,0.75,-0.044023591216534166,-0.249508861009731,-0.14887910282994046,-0.09506892794082125,-0.1946872919035028,-0.39765268943785737
alpha360__low_17,negative_trend,risk_filter,-0.08497840217072684,-0.4290917178652375,-0.1899988565026216,0.7902439024390244,0.75,-0.03686458922680293,-0.23718024751430386,-0.14281746549093935,-0.15313099417750406,-0.3143500139902925,-0.6629592453078506
alpha360__volume_51,negative_trend,risk_filter,-0.05406176983557558,-0.284305849441059,-0.14209933785067663,0.7894736842105263,0.75,-0.026373977126136164,-0.17226236949702897,-0.1119363062043243,-0.1210292256352814,-0.2398843684104645,-0.346127181576053
alpha360__close_9,negative_trend,risk_filter,-0.07012566765285186,-0.649449004519709,-0.13235423463030366,0.7887323943661971,0.75,-0.031079115106353375,-0.15840113240492062,-0.10630733685568666,-0.24250185410901146,-0.4732848798011533,-0.915550429091493
alpha360__open_14,negative_trend,risk_filter,-0.0723077489624319,-0.47576688677413403,-0.1607360677648964,0.7884615384615384,0.75,-0.03283092384847841,-0.20072731755516887,-0.12074481797462394,-0.17770872165826004,-0.35000754913295895,-0.7362433119476243
alpha360__open_10,negative_trend,risk_filter,-0.07220621422046278,-0.5747436441413384,-0.14745782925933426,0.7877358490566038,0.75,-0.032490477051158956,-0.1774790958989294,-0.11743656261973914,-0.2165848166823577,-0.426319849510894,-0.9299789750601184
alpha360__low_43,negative_trend,risk_filter,-0.10110100621190637,-0.24546451171580194,-0.20513784546029198,0.7877094972067039,0.75,-0.04449271088919711,-0.25728586836062933,-0.15298982255995464,-0.08458736159029115,-0.1787553830518295,-0.371724096553478
